run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,1.198,,0.536
SRV,1,alternative,reference,omega,Negative selection,0.01,,9.387
SRV,1,alternative,reference,omega,Negative selection,0.173,,90.077
SRV,1,alternative,test,omega,Diversifying selection,1.143,,0.536
SRV,1,alternative,test,omega,Diversifying selection,1.198,,0.536
SRV,1,alternative,test,omega,Negative selection,0.033,,9.387
SRV,1,alternative,test,omega,Negative selection,0.273,,90.077
SRV,1,alternative,test,omega,Negative selection,0.01,,9.387
SRV,1,alternative,test,omega,Negative selection,0.173,,90.077
SRV,1,null,reference,omega,Negative selection,0.015,,10.461
SRV,1,null,reference,omega,Negative selection,0.18,,88.843
SRV,1,null,reference,omega,Neutral evolution,1.0,,0.696
SRV,1,null,test,omega,Negative selection,0.015,,10.461
SRV,1,null,test,omega,Negative selection,0.18,,88.843
SRV,1,null,test,omega,Neutral evolution,1.0,,0.696
SRV,2,alternative,reference,omega,Diversifying selection,1.008,,0.0
SRV,2,alternative,reference,omega,Negative selection,0.122,,84.903
SRV,2,alternative,reference,omega,Negative selection,0.398,,15.097
SRV,2,alternative,test,omega,Diversifying selection,1.005,,0.0
SRV,2,alternative,test,omega,Diversifying selection,1.008,,0.0
SRV,2,alternative,test,omega,Negative selection,0.226,,15.097
SRV,2,alternative,test,omega,Negative selection,0.259,,84.903
SRV,2,alternative,test,omega,Negative selection,0.122,,84.903
SRV,2,alternative,test,omega,Negative selection,0.398,,15.097
SRV,2,null,reference,omega,Diversifying selection,1.31,,0.655
SRV,2,null,reference,omega,Negative selection,0.154,,16.291
SRV,2,null,reference,omega,Negative selection,0.156,,83.053
SRV,2,null,test,omega,Diversifying selection,1.31,,0.655
SRV,2,null,test,omega,Negative selection,0.154,,16.291
SRV,2,null,test,omega,Negative selection,0.156,,83.053
SRV,3,alternative,reference,omega,Diversifying selection,1.237,,0.736
SRV,3,alternative,reference,omega,Negative selection,0.052,,5.054
SRV,3,alternative,reference,omega,Negative selection,0.161,,94.21
SRV,3,alternative,test,omega,Diversifying selection,1.172,,0.736
SRV,3,alternative,test,omega,Diversifying selection,1.237,,0.736
SRV,3,alternative,test,omega,Negative selection,0.11,,5.054
SRV,3,alternative,test,omega,Negative selection,0.255,,94.21
SRV,3,alternative,test,omega,Negative selection,0.052,,5.054
SRV,3,alternative,test,omega,Negative selection,0.161,,94.21
SRV,3,null,reference,omega,Diversifying selection,1.09,,0.862
SRV,3,null,reference,omega,Negative selection,0.053,,6.491
SRV,3,null,reference,omega,Negative selection,0.168,,92.647
SRV,3,null,test,omega,Diversifying selection,1.09,,0.862
SRV,3,null,test,omega,Negative selection,0.053,,6.491
SRV,3,null,test,omega,Negative selection,0.168,,92.647
SRV,5,alternative,reference,omega,Diversifying selection,1.141,,0.304
SRV,5,alternative,reference,omega,Negative selection,0.012,,16.687
SRV,5,alternative,reference,omega,Negative selection,0.19,,83.01
SRV,5,alternative,test,omega,Diversifying selection,1.101,,0.304
SRV,5,alternative,test,omega,Diversifying selection,1.141,,0.304
