replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0346,2.77,-7152.96,14382.32,38,-7155.19,14384.76,37,0.2076,0.0915,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.0348,2.73,-7152.97,14382.35,38,-7155.2,14384.78,37,0.2072,0.0913,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.0346,0.0,-7156.55,14389.5,38,-7155.19,14384.77,37,0.2076,0.0915,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.0545,0.0,-7156.55,14389.49,38,-7155.19,14384.77,37,0.2076,0.0915,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.0347,2.56,-7152.97,14382.33,38,-7155.19,14384.77,37,0.2076,0.0915,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.0347,2.56,-7152.96,14382.32,38,-7155.19,14384.76,37,0.2076,0.0915,Convergence/flat likelihood
7,SRV,0.0346,2.77,-7152.96,14382.32,38,-7155.19,14384.77,37,0.2076,0.0915,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.7727,0.67,-7152.94,14384.3,39,-7152.98,14382.36,38,0.2076,0.0915,Convergence/flat likelihood
9,SRV,0.0548,14.08,-7153.62,14383.64,38,-7155.46,14385.3,37,0.2076,0.0915,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.0347,2.81,-7152.97,14382.33,38,-7155.19,14384.77,37,0.2076,0.0915,Convergence/flat likelihood
1,SRV+Double,0.0446,1.95,-7152.21,14384.87,40,-7154.23,14386.88,39,0.2076,0.0915,Convergence/flat likelihood
2,SRV+Double,0.0448,1.95,-7152.21,14384.87,40,-7154.23,14386.88,39,0.2076,0.0915,Convergence/flat likelihood
3,SRV+Double,0.0448,1.93,-7152.21,14384.87,40,-7154.23,14386.88,39,0.2076,0.0915,Convergence/flat likelihood
4,SRV+Double,0.0565,1.71,-7152.63,14385.71,40,-7154.45,14387.32,39,0.2076,0.0915,Convergence/flat likelihood
5,SRV+Double,0.0451,1.91,-7152.21,14384.87,40,-7154.22,14386.86,39,0.2076,0.0915,Convergence/flat likelihood
6,SRV+Double,0.0458,1.88,-7152.22,14384.88,40,-7154.21,14386.85,39,0.2076,0.0915,Convergence/flat likelihood
7,SRV+Double,0.0746,1.45,-7152.81,14386.06,40,-7154.4,14387.21,39,0.2076,0.0915,Convergence/flat likelihood
8,SRV+Double,0.0447,1.94,-7152.21,14384.87,40,-7154.23,14386.87,39,0.2076,0.0915,Convergence/flat likelihood
9,SRV+Double,0.045,2.07,-7152.22,14384.89,40,-7154.23,14386.89,39,0.2076,0.0915,Convergence/flat likelihood
10,SRV+Double,0.0446,1.95,-7152.22,14384.88,40,-7154.24,14386.89,39,0.2076,0.0915,Convergence/flat likelihood
1,SRV+Double+Triple,0.0447,1.96,-7152.22,14388.92,42,-7154.23,14390.93,41,0.2076,0.0915,Convergence/flat likelihood
2,SRV+Double+Triple,0.045,1.95,-7152.22,14388.92,42,-7154.23,14390.92,41,0.2076,0.0915,Convergence/flat likelihood
3,SRV+Double+Triple,0.0451,1.93,-7152.22,14388.92,42,-7154.22,14390.92,41,0.2076,0.0915,Convergence/flat likelihood
4,SRV+Double+Triple,0.0645,26.51,-7152.73,14389.95,42,-7154.44,14391.35,41,0.2076,0.0915,Convergence/flat likelihood
5,SRV+Double+Triple,0.0448,2.06,-7152.22,14388.92,42,-7154.23,14390.92,41,0.2076,0.0915,Convergence/flat likelihood
6,SRV+Double+Triple,0.0448,1.95,-7152.22,14388.93,42,-7154.23,14390.93,41,0.2076,0.0915,Convergence/flat likelihood
7,SRV+Double+Triple,0.045,1.94,-7152.22,14388.92,42,-7154.22,14390.92,41,0.2076,0.0915,Convergence/flat likelihood
8,SRV+Double+Triple,0.0447,1.96,-7152.22,14388.93,42,-7154.23,14390.94,41,0.2076,0.0915,Convergence/flat likelihood
9,SRV+Double+Triple,0.0448,1.95,-7152.22,14388.93,42,-7154.23,14390.93,41,0.2076,0.0915,Convergence/flat likelihood
10,SRV+Double+Triple,0.0446,1.98,-7152.26,14389.01,42,-7154.28,14391.02,41,0.2076,0.0915,Convergence/flat likelihood
