replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.5893,0.89,-6840.07,13760.54,40,-6840.22,13758.82,39,0.172,0.2098,Convergence/flat likelihood
2,SRV,0.5906,20.84,-6838.87,13760.16,41,-6839.02,13758.43,40,0.172,0.2098,Convergence/flat likelihood
3,SRV,0.5523,0.88,-6840.03,13760.46,40,-6840.21,13758.79,39,0.172,0.2098,Convergence/flat likelihood
4,SRV,0.5568,0.88,-6840.04,13760.47,40,-6840.21,13758.8,39,0.172,0.2098,Convergence/flat likelihood
5,SRV,0.594,0.89,-6840.07,13760.54,40,-6840.21,13758.8,39,0.172,0.2098,Convergence/flat likelihood
6,SRV,0.5917,0.89,-6840.07,13760.53,40,-6840.21,13758.8,39,0.172,0.2098,Convergence/flat likelihood
7,SRV,0.5927,0.9,-6840.07,13760.53,40,-6840.21,13758.8,39,0.172,0.2098,Convergence/flat likelihood
8,SRV,0.5523,0.88,-6840.03,13760.46,40,-6840.21,13758.79,39,0.172,0.2098,Convergence/flat likelihood
9,SRV,0.5889,0.89,-6840.07,13760.53,40,-6840.21,13758.8,39,0.172,0.2098,Convergence/flat likelihood
10,SRV,0.5541,0.88,-6840.03,13760.46,40,-6840.21,13758.79,39,0.172,0.2098,Convergence/flat likelihood
1,SRV+Double,0.7628,0.94,-6839.44,13763.32,42,-6839.49,13761.39,41,0.172,0.2098,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.7622,0.94,-6839.44,13763.32,42,-6839.49,13761.39,41,0.1719,0.2098,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.7637,0.94,-6839.44,13763.32,42,-6839.49,13761.39,41,0.172,0.2098,Convergence/flat likelihood
4,SRV+Double,0.7742,0.94,-6839.45,13763.34,42,-6839.49,13761.4,41,0.172,0.2098,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.3058,0.0,-6838.96,13764.38,43,-6839.49,13763.41,42,0.172,0.2098,
6,SRV+Double,0.7635,0.94,-6839.45,13763.33,42,-6839.49,13761.4,41,0.172,0.2098,Convergence/flat likelihood
7,SRV+Double,0.7626,0.94,-6839.44,13763.32,42,-6839.49,13761.39,41,0.172,0.2098,Convergence/flat likelihood
8,SRV+Double,0.7633,0.94,-6839.45,13763.33,42,-6839.49,13761.4,41,0.172,0.2098,Convergence/flat likelihood
9,SRV+Double,0.7636,0.94,-6839.44,13763.32,42,-6839.49,13761.39,41,0.172,0.2098,Convergence/flat likelihood
10,SRV+Double,0.7748,0.94,-6839.45,13763.34,42,-6839.49,13761.4,41,0.172,0.2098,Convergence/flat likelihood
1,SRV+Double+Triple,0.306,0.0,-6838.96,13768.43,45,-6839.49,13767.45,44,0.172,0.2098,
2,SRV+Double+Triple,0.7678,0.94,-6839.45,13767.37,44,-6839.49,13765.44,43,0.172,0.2098,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.7626,0.94,-6839.44,13767.36,44,-6839.49,13765.43,43,0.172,0.2098,Convergence/flat likelihood
4,SRV+Double+Triple,0.763,0.94,-6839.44,13767.36,44,-6839.49,13765.43,43,0.172,0.2098,Convergence/flat likelihood
5,SRV+Double+Triple,0.7645,0.94,-6839.44,13767.36,44,-6839.49,13765.43,43,0.172,0.2098,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.768,0.94,-6839.45,13767.37,44,-6839.49,13765.44,43,0.172,0.2098,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.7635,0.94,-6839.45,13767.37,44,-6839.49,13765.44,43,0.172,0.2098,Convergence/flat likelihood
8,SRV+Double+Triple,0.7625,0.94,-6839.44,13767.36,44,-6839.49,13765.43,43,0.172,0.2098,Convergence/flat likelihood
9,SRV+Double+Triple,0.7622,0.94,-6839.44,13767.36,44,-6839.49,13765.43,43,0.172,0.2098,Convergence/flat likelihood
10,SRV+Double+Triple,0.3069,0.0,-6838.97,13768.43,45,-6839.49,13767.45,44,0.172,0.2098,
