model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.281,28.811,SRV,1
null,2,0.446,28.282,SRV,1
null,3,1.848,42.907,SRV,1
null,1,0.289,29.968,SRV,2
null,2,0.435,26.826,SRV,2
null,3,1.844,43.206,SRV,2
null,1,0.281,25.771,SRV,3
null,2,0.426,31.231,SRV,3
null,3,1.848,42.999,SRV,3
null,1,0.273,26.977,SRV,5
null,2,0.443,30.131,SRV,5
null,3,1.849,42.893,SRV,5
null,1,0.29,33.455,SRV,6
null,2,0.469,23.796,SRV,6
null,3,1.851,42.749,SRV,6
null,1,0.287,30.519,SRV,7
null,2,0.445,26.421,SRV,7
null,3,1.846,43.06,SRV,7
null,1,0.289,32.391,SRV,8
null,2,0.456,24.607,SRV,8
null,3,1.847,43.002,SRV,8
null,1,0.28,31.25,SRV,9
null,2,0.468,26.051,SRV,9
null,3,1.851,42.698,SRV,9
null,1,0.29,30.716,SRV,10
null,2,0.441,26.171,SRV,10
null,3,1.845,43.113,SRV,10
