replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0419,9.96,-12273.22,24638.82,46,-12275.29,24640.94,45,0.2348,0.6124,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.0443,7.28,-12273.26,24638.92,46,-12275.29,24640.94,45,0.2351,0.6043,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.31,0.34,-12274.77,24641.93,46,-12275.29,24640.95,45,0.2349,0.6124,Convergence/flat likelihood
4,SRV,0.3095,0.33,-12274.77,24641.93,46,-12275.29,24640.94,45,0.2351,0.6044,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.0425,8.61,-12273.23,24638.85,46,-12275.29,24640.94,45,0.2349,0.6073,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.0426,16.33,-12273.23,24638.85,46,-12275.29,24640.94,45,0.2349,0.6117,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.0427,17.9,-12273.23,24638.86,46,-12275.29,24640.95,45,0.2349,0.6083,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.3099,0.33,-12274.77,24641.93,46,-12275.29,24640.94,45,0.2349,0.6103,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.3135,0.33,-12274.78,24641.94,46,-12275.29,24640.94,45,0.235,0.6026,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.0427,8.49,-12273.23,24638.85,46,-12275.29,24640.95,45,0.2349,0.6083,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.1637,0.43,-12272.5,24641.43,48,-12273.47,24641.35,47,0.2351,0.6043,Convergence/flat likelihood
2,SRV+Double,0.1637,0.43,-12272.5,24641.42,48,-12273.47,24641.35,47,0.2348,0.6122,Convergence/flat likelihood
3,SRV+Double,0.1636,0.43,-12272.5,24641.43,48,-12273.47,24641.36,47,0.2351,0.6043,Convergence/flat likelihood
4,SRV+Double,0.1642,0.43,-12272.51,24641.44,48,-12273.48,24641.36,47,0.2351,0.6043,Convergence/flat likelihood
5,SRV+Double,0.1635,0.43,-12272.51,24641.44,48,-12273.48,24641.36,47,0.2348,0.61,Convergence/flat likelihood
6,SRV+Double,0.1638,0.43,-12272.51,24641.43,48,-12273.47,24641.36,47,0.2349,0.6082,Convergence/flat likelihood
7,SRV+Double,0.1635,0.43,-12272.5,24641.43,48,-12273.47,24641.36,47,0.2349,0.6124,Convergence/flat likelihood
8,SRV+Double,0.1636,0.43,-12272.5,24641.42,48,-12273.47,24641.34,47,0.2349,0.6083,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.163,0.43,-12272.5,24641.42,48,-12273.47,24641.35,47,0.2349,0.6124,Convergence/flat likelihood
10,SRV+Double,0.1633,11.43,-12272.85,24642.13,48,-12273.47,24641.34,47,0.2349,0.6122,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.1471,0.43,-12271.27,24642.99,50,-12272.32,24643.08,49,0.2348,0.61,Convergence/flat likelihood
2,SRV+Double+Triple,0.1474,0.43,-12271.28,24643.01,50,-12272.33,24643.09,49,0.2351,0.6044,Convergence/flat likelihood
3,SRV+Double+Triple,0.1469,0.43,-12271.27,24642.99,50,-12272.32,24643.08,49,0.2348,0.6105,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.147,0.43,-12271.27,24642.99,50,-12272.32,24643.08,49,0.2348,0.6082,Convergence/flat likelihood
5,SRV+Double+Triple,0.1467,0.42,-12271.27,24642.99,50,-12272.32,24643.08,49,0.2352,0.604,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.1468,0.43,-12271.27,24643.0,50,-12272.32,24643.09,49,0.2352,0.604,Convergence/flat likelihood
7,SRV+Double+Triple,0.1467,0.43,-12271.27,24643.0,50,-12272.32,24643.08,49,0.2349,0.6122,Convergence/flat likelihood
8,SRV+Double+Triple,0.1467,0.42,-12271.27,24642.99,50,-12272.32,24643.08,49,0.2349,0.6124,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.1471,0.43,-12271.27,24642.99,50,-12272.32,24643.08,49,0.2351,0.6043,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.1473,0.43,-12271.27,24643.0,50,-12272.32,24643.08,49,0.2349,0.6124,Convergence/flat likelihood
