replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,1.0,0.99,-12275.29,24642.96,46,-12275.29,24640.94,45,0.2353,0.2756,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.9598,0.99,-12275.28,24642.96,46,-12275.29,24640.94,45,0.2356,0.2755,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.9634,0.99,-12275.28,24642.96,46,-12275.28,24640.94,45,0.2353,0.2749,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.9574,0.99,-12275.28,24642.96,46,-12275.28,24640.94,45,0.2352,0.2749,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.9671,0.99,-12275.29,24642.96,46,-12275.29,24640.95,45,0.2352,0.2749,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.9561,0.99,-12275.28,24642.96,46,-12275.28,24640.94,45,0.2353,0.2752,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.9727,0.99,-12275.28,24642.96,46,-12275.28,24640.94,45,0.2355,0.2752,Convergence/flat likelihood
8,SRV,0.9587,0.99,-12275.28,24642.96,46,-12275.29,24640.94,45,0.2352,0.2749,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.9579,0.99,-12275.28,24642.96,46,-12275.29,24640.94,45,0.2353,0.275,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.9688,0.99,-12275.28,24642.96,46,-12275.29,24640.94,45,0.2348,0.2754,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.8804,0.97,-12274.07,24644.57,48,-12274.08,24642.57,47,0.2353,0.2752,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.9364,0.97,-12274.08,24644.58,48,-12274.08,24642.57,47,0.2354,0.2752,Convergence/flat likelihood
3,SRV+Double,0.8756,0.97,-12274.07,24644.57,48,-12274.08,24642.57,47,0.2356,0.2755,Convergence/flat likelihood
4,SRV+Double,0.8774,0.97,-12274.07,24644.57,48,-12274.08,24642.57,47,0.2348,0.2754,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.9263,0.97,-12274.08,24644.58,48,-12274.08,24642.57,47,0.2354,0.2752,Convergence/flat likelihood
6,SRV+Double,0.8773,0.97,-12274.07,24644.56,48,-12274.08,24642.57,47,0.2355,0.2752,Convergence/flat likelihood
7,SRV+Double,0.8779,0.97,-12274.07,24644.57,48,-12274.08,24642.57,47,0.2348,0.2754,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.8795,0.97,-12274.07,24644.57,48,-12274.08,24642.58,47,0.2353,0.2752,Convergence/flat likelihood
9,SRV+Double,0.8784,0.97,-12274.07,24644.56,48,-12274.08,24642.57,47,0.2353,0.2749,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.8722,0.97,-12274.07,24644.56,48,-12274.08,24642.57,47,0.2354,0.2752,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.7462,0.95,-12271.48,24643.42,50,-12271.53,24641.5,49,0.2353,0.275,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.7523,0.94,-12271.48,24643.43,50,-12271.53,24641.51,49,0.2356,0.2755,Convergence/flat likelihood
3,SRV+Double+Triple,0.7465,0.95,-12271.48,24643.42,50,-12271.53,24641.51,49,0.2353,0.275,Convergence/flat likelihood
4,SRV+Double+Triple,0.7555,0.95,-12271.49,24643.43,50,-12271.53,24641.51,49,0.2352,0.2749,Convergence/flat likelihood
5,SRV+Double+Triple,0.7472,0.95,-12271.48,24643.43,50,-12271.53,24641.51,49,0.2353,0.275,Convergence/flat likelihood
6,SRV+Double+Triple,0.7465,0.95,-12271.48,24643.43,50,-12271.54,24641.51,49,0.2353,0.275,Convergence/flat likelihood
7,SRV+Double+Triple,0.7474,0.95,-12271.48,24643.42,50,-12271.53,24641.5,49,0.2353,0.2749,Convergence/flat likelihood
8,SRV+Double+Triple,0.7528,0.95,-12271.49,24643.43,50,-12271.54,24641.51,49,0.2353,0.2756,Convergence/flat likelihood
9,SRV+Double+Triple,0.7476,0.95,-12271.48,24643.42,50,-12271.53,24641.51,49,0.2353,0.2752,Convergence/flat likelihood
10,SRV+Double+Triple,0.7451,0.95,-12271.48,24643.42,50,-12271.53,24641.51,49,0.2354,0.2752,Convergence/flat likelihood
