run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,1.3,,2.396
SRV,1,alternative,reference,omega,Negative selection,0.188,,12.542
SRV,1,alternative,reference,omega,Negative selection,0.19,,85.063
SRV,1,alternative,test,omega,Diversifying selection,30.761,,2.396
SRV,1,alternative,test,omega,Diversifying selection,1.3,,2.396
SRV,1,alternative,test,omega,Negative selection,0.0,,12.542
SRV,1,alternative,test,omega,Negative selection,0.0,,85.063
SRV,1,alternative,test,omega,Negative selection,0.188,,12.542
SRV,1,alternative,test,omega,Negative selection,0.19,,85.063
SRV,1,null,reference,omega,Diversifying selection,97.822,,0.067
SRV,1,null,reference,omega,Negative selection,0.209,,0.62
SRV,1,null,reference,omega,Negative selection,0.21,,99.312
SRV,1,null,test,omega,Diversifying selection,97.822,,0.067
SRV,1,null,test,omega,Negative selection,0.209,,0.62
SRV,1,null,test,omega,Negative selection,0.21,,99.312
SRV,2,alternative,reference,omega,Diversifying selection,1.161,,2.5
SRV,2,alternative,reference,omega,Negative selection,0.189,,14.288
SRV,2,alternative,reference,omega,Negative selection,0.191,,83.212
SRV,2,alternative,test,omega,Diversifying selection,29.429,,2.5
SRV,2,alternative,test,omega,Diversifying selection,1.161,,2.5
SRV,2,alternative,test,omega,Negative selection,0.0,,14.288
SRV,2,alternative,test,omega,Negative selection,0.0,,83.212
SRV,2,alternative,test,omega,Negative selection,0.189,,14.288
SRV,2,alternative,test,omega,Negative selection,0.191,,83.212
SRV,2,null,reference,omega,Diversifying selection,98.875,,0.067
SRV,2,null,reference,omega,Negative selection,0.208,,0.676
SRV,2,null,reference,omega,Negative selection,0.21,,99.257
SRV,2,null,test,omega,Diversifying selection,98.875,,0.067
SRV,2,null,test,omega,Negative selection,0.208,,0.676
SRV,2,null,test,omega,Negative selection,0.21,,99.257
SRV,3,alternative,reference,omega,Diversifying selection,1383.174,,0.045
SRV,3,alternative,reference,omega,Negative selection,0.207,,96.944
SRV,3,alternative,reference,omega,Negative selection,0.213,,3.01
SRV,3,alternative,test,omega,Diversifying selection,147.075,,0.045
SRV,3,alternative,test,omega,Diversifying selection,1383.174,,0.045
SRV,3,alternative,test,omega,Negative selection,0.337,,96.944
SRV,3,alternative,test,omega,Negative selection,0.344,,3.01
SRV,3,alternative,test,omega,Negative selection,0.207,,96.944
SRV,3,alternative,test,omega,Negative selection,0.213,,3.01
SRV,3,null,reference,omega,Diversifying selection,99.796,,0.066
SRV,3,null,reference,omega,Negative selection,0.21,,2.915
SRV,3,null,reference,omega,Negative selection,0.21,,97.019
SRV,3,null,test,omega,Diversifying selection,99.796,,0.066
SRV,3,null,test,omega,Negative selection,0.21,,2.915
SRV,3,null,test,omega,Negative selection,0.21,,97.019
SRV,4,alternative,reference,omega,Diversifying selection,1.247,,2.467
SRV,4,alternative,reference,omega,Negative selection,0.19,,89.557
SRV,4,alternative,reference,omega,Negative selection,0.191,,7.976
SRV,4,alternative,test,omega,Diversifying selection,29.677,,2.467
SRV,4,alternative,test,omega,Diversifying selection,1.247,,2.467
SRV,4,alternative,test,omega,Negative selection,0.0,,89.557
SRV,4,alternative,test,omega,Negative selection,0.0,,7.976
SRV,4,alternative,test,omega,Negative selection,0.19,,89.557
SRV,4,alternative,test,omega,Negative selection,0.191,,7.976
SRV,4,null,reference,omega,Diversifying selection,99.829,,0.067
SRV,4,null,reference,omega,Negative selection,0.21,,99.466
SRV,4,null,reference,omega,Negative selection,0.211,,0.467
SRV,4,null,test,omega,Diversifying selection,99.829,,0.067
SRV,4,null,test,omega,Negative selection,0.21,,99.466
SRV,4,null,test,omega,Negative selection,0.211,,0.467
SRV,5,alternative,reference,omega,Diversifying selection,1.246,,2.462
SRV,5,alternative,reference,omega,Negative selection,0.189,,13.443
SRV,5,alternative,reference,omega,Negative selection,0.19,,84.095
SRV,5,alternative,test,omega,Diversifying selection,29.665,,2.462
SRV,5,alternative,test,omega,Diversifying selection,1.246,,2.462
SRV,5,alternative,test,omega,Negative selection,0.0,,13.443
