model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,44.876,SRV,1
null,2,1.814,55.124,SRV,1
null,3,1.891,0.0,SRV,1
null,1,0.001,14.349,SRV,2
null,2,0.001,29.649,SRV,2
null,3,1.785,56.002,SRV,2
null,1,0.001,30.941,SRV,3
null,2,0.001,13.009,SRV,3
null,3,1.784,56.05,SRV,3
null,1,0.0,33.134,SRV,4
null,2,0.0,10.769,SRV,4
null,3,1.783,56.097,SRV,4
null,1,0.0,28.621,SRV,5
null,2,0.0,14.571,SRV,5
null,3,1.76,56.808,SRV,5
null,1,0.0,6.453,SRV,6
null,2,0.0,36.767,SRV,6
null,3,1.761,56.781,SRV,6
null,1,0.0,8.373,SRV,7
null,2,0.0,36.485,SRV,7
null,3,1.814,55.142,SRV,7
null,1,0.001,10.734,SRV,8
null,2,0.001,33.279,SRV,8
null,3,1.785,55.987,SRV,8
null,1,0.0,10.137,SRV,9
null,2,0.0,33.035,SRV,9
null,3,1.759,56.828,SRV,9
null,1,0.0,41.14,SRV,10
null,2,0.0,3.725,SRV,10
null,3,1.814,55.136,SRV,10
