replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0655,0.33,-7153.73,14383.86,38,-7155.43,14385.23,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.067,0.37,-7153.73,14383.86,38,-7155.41,14385.2,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.0651,0.33,-7153.72,14383.84,38,-7155.42,14385.22,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.0664,0.29,-7153.53,14383.46,38,-7155.21,14384.81,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.0658,0.31,-7153.52,14383.43,38,-7155.21,14384.79,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.067,0.25,-7153.62,14383.65,38,-7155.3,14384.98,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.0649,0.22,-7153.49,14383.37,38,-7155.19,14384.76,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.0666,0.31,-7153.62,14383.63,38,-7155.3,14384.98,37,0.1931,0.4599,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.0655,0.34,-7153.74,14383.87,38,-7155.43,14385.24,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.0667,0.38,-7153.75,14383.9,38,-7155.43,14385.24,37,0.1932,0.4619,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.0599,0.35,-7152.21,14384.86,40,-7153.98,14386.38,39,0.1932,0.4619,Convergence/flat likelihood
2,SRV+Double,0.0611,0.21,-7152.16,14384.76,40,-7153.91,14386.25,39,0.1932,0.4619,Convergence/flat likelihood
3,SRV+Double,0.0599,0.22,-7152.16,14384.76,40,-7153.93,14386.28,39,0.1932,0.4619,Convergence/flat likelihood
4,SRV+Double,0.0609,0.23,-7152.16,14384.76,40,-7153.91,14386.25,39,0.1932,0.4619,Convergence/flat likelihood
5,SRV+Double,0.0612,0.31,-7152.18,14384.81,40,-7153.93,14386.29,39,0.1931,0.4609,Convergence/flat likelihood
6,SRV+Double,0.0597,0.36,-7152.23,14384.89,40,-7154.0,14386.42,39,0.1932,0.4609,Convergence/flat likelihood
7,SRV+Double,0.0592,11.34,-7153.25,14386.94,40,-7154.16,14386.74,39,0.1932,0.4619,Convergence/flat likelihood
8,SRV+Double,0.0604,0.35,-7152.39,14383.2,39,-7154.15,14384.7,38,0.1932,0.462,Convergence/flat likelihood
9,SRV+Double,0.0602,0.33,-7152.37,14385.19,40,-7154.14,14386.7,39,0.1932,0.4619,Convergence/flat likelihood
10,SRV+Double,0.0605,0.34,-7152.39,14385.23,40,-7154.15,14386.73,39,0.1931,0.4599,Convergence/flat likelihood
1,SRV+Double+Triple,0.0624,0.35,-7152.2,14386.86,41,-7153.94,14388.32,40,0.1932,0.4606,Convergence/flat likelihood
2,SRV+Double+Triple,0.0618,0.35,-7152.21,14388.9,42,-7153.95,14390.37,41,0.1932,0.4619,Convergence/flat likelihood
3,SRV+Double+Triple,0.0809,0.42,-7152.65,14389.79,42,-7154.17,14390.81,41,0.1932,0.4619,Convergence/flat likelihood
4,SRV+Double+Triple,0.0617,0.35,-7152.29,14387.04,41,-7154.03,14388.51,40,0.1932,0.462,Convergence/flat likelihood
5,SRV+Double+Triple,0.0596,0.39,-7152.41,14389.31,42,-7154.18,14390.83,41,0.1932,0.4619,Convergence/flat likelihood
6,SRV+Double+Triple,0.0594,11.9,-7153.23,14390.96,42,-7154.14,14390.74,41,0.1932,0.4619,Convergence/flat likelihood
7,SRV+Double+Triple,0.0599,0.38,-7152.41,14389.32,42,-7154.18,14390.84,41,0.1932,0.4619,Convergence/flat likelihood
8,SRV+Double+Triple,0.0812,0.42,-7152.65,14389.78,42,-7154.17,14390.8,41,0.1932,0.4619,Convergence/flat likelihood
9,SRV+Double+Triple,0.0616,0.31,-7152.16,14388.82,42,-7153.91,14390.29,41,0.1932,0.4619,Convergence/flat likelihood
10,SRV+Double+Triple,0.0613,0.33,-7152.37,14389.23,42,-7154.12,14390.71,41,0.1932,0.4619,Convergence/flat likelihood
