replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.3703,1.4,-12274.88,24642.16,46,-12275.29,24640.94,45,0.2386,0.1393,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.3705,1.4,-12274.88,24642.16,46,-12275.28,24640.94,45,0.2384,0.139,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.3716,1.4,-12274.89,24642.16,46,-12275.29,24640.94,45,0.2385,0.1396,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.3699,1.4,-12274.88,24642.16,46,-12275.29,24640.94,45,0.2387,0.1393,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.3724,1.4,-12274.89,24642.16,46,-12275.29,24640.94,45,0.2385,0.1394,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.3745,1.39,-12274.89,24642.17,46,-12275.29,24640.95,45,0.2385,0.1392,Convergence/flat likelihood
7,SRV,0.3721,1.4,-12274.89,24642.17,46,-12275.29,24640.95,45,0.2386,0.1395,Convergence/flat likelihood
8,SRV,0.3709,1.4,-12274.88,24642.16,46,-12275.28,24640.94,45,0.2387,0.1393,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.3703,1.4,-12274.88,24642.16,46,-12275.28,24640.94,45,0.2387,0.1393,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.3705,1.4,-12274.88,24642.16,46,-12275.29,24640.94,45,0.2384,0.139,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.3725,1.35,-12273.85,24644.12,48,-12274.24,24642.89,47,0.2385,0.1392,Convergence/flat likelihood
2,SRV+Double,0.3724,1.35,-12273.85,24644.12,48,-12274.24,24642.89,47,0.2386,0.1393,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.3735,1.36,-12273.85,24644.12,48,-12274.24,24642.9,47,0.2386,0.1395,Convergence/flat likelihood
4,SRV+Double,0.3728,1.36,-12273.85,24644.12,48,-12274.25,24642.9,47,0.2387,0.1393,Convergence/flat likelihood
5,SRV+Double,0.3717,1.35,-12273.85,24644.11,48,-12274.24,24642.9,47,0.2385,0.1392,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.3729,1.36,-12273.85,24644.12,48,-12274.24,24642.89,47,0.2387,0.1393,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.3726,1.35,-12273.85,24644.12,48,-12274.25,24642.9,47,0.2385,0.1392,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.3725,1.35,-12273.85,24644.12,48,-12274.25,24642.9,47,0.2383,0.1394,Convergence/flat likelihood
9,SRV+Double,0.3755,1.36,-12273.85,24644.13,48,-12274.25,24642.9,47,0.2385,0.1392,Convergence/flat likelihood
10,SRV+Double,0.3738,1.36,-12273.85,24644.12,48,-12274.24,24642.9,47,0.2385,0.1394,Convergence/flat likelihood
1,SRV+Double+Triple,0.3803,1.32,-12272.82,24646.09,50,-12273.2,24644.84,49,0.2385,0.1396,Convergence/flat likelihood
2,SRV+Double+Triple,0.379,1.32,-12272.81,24646.08,50,-12273.2,24644.84,49,0.2388,0.1396,Convergence/flat likelihood
3,SRV+Double+Triple,0.379,1.32,-12272.81,24646.08,50,-12273.2,24644.84,49,0.2384,0.139,Convergence/flat likelihood
4,SRV+Double+Triple,0.3801,1.32,-12272.81,24646.09,50,-12273.2,24644.84,49,0.2386,0.1393,Convergence/flat likelihood
5,SRV+Double+Triple,0.3816,1.32,-12272.82,24646.09,50,-12273.2,24644.84,49,0.2385,0.1396,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.3804,1.32,-12272.81,24646.09,50,-12273.2,24644.84,49,0.2383,0.1393,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.3802,1.32,-12272.81,24646.08,50,-12273.2,24644.84,49,0.2389,0.1393,Convergence/flat likelihood
8,SRV+Double+Triple,0.3812,1.32,-12272.81,24646.09,50,-12273.2,24644.84,49,0.2386,0.1395,Convergence/flat likelihood
9,SRV+Double+Triple,0.379,1.32,-12272.81,24646.08,50,-12273.2,24644.84,49,0.2384,0.139,Convergence/flat likelihood
10,SRV+Double+Triple,0.3796,1.32,-12272.81,24646.08,50,-12273.2,24644.84,49,0.2384,0.139,Convergence/flat likelihood; Collapsed rate class
