model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.06,26.457,SRV,1
null,2,0.974,49.335,SRV,1
null,3,2.081,24.208,SRV,1
null,1,0.04,24.827,SRV,2
null,2,0.946,50.557,SRV,2
null,3,2.08,24.616,SRV,2
null,1,0.065,26.898,SRV,3
null,2,0.98,48.694,SRV,3
null,3,2.071,24.408,SRV,3
null,1,0.0,20.931,SRV,4
null,2,0.835,50.289,SRV,4
null,3,2.015,28.781,SRV,4
null,1,0.095,28.99,SRV,5
null,2,0.976,44.06,SRV,5
null,3,2.014,26.95,SRV,5
null,1,0.072,27.6,SRV,6
null,2,1.001,48.72,SRV,6
null,3,2.08,23.68,SRV,6
null,1,0.064,26.206,SRV,7
null,2,0.925,46.197,SRV,7
null,3,2.014,27.596,SRV,7
null,1,0.068,27.328,SRV,8
null,2,0.995,48.726,SRV,8
null,3,2.074,23.946,SRV,8
null,1,0.0,20.435,SRV,9
null,2,0.813,50.022,SRV,9
null,3,2.008,29.543,SRV,9
null,1,0.041,25.019,SRV,10
null,2,0.955,50.746,SRV,10
null,3,2.085,24.235,SRV,10
