model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.024,37.492,SRV,1
null,2,0.024,26.763,SRV,1
null,3,2.755,35.745,SRV,1
null,1,0.023,30.639,SRV,2
null,2,0.024,33.594,SRV,2
null,3,2.754,35.767,SRV,2
null,1,0.023,30.088,SRV,3
null,2,0.024,34.136,SRV,3
null,3,2.753,35.776,SRV,3
null,1,0.024,28.869,SRV,4
null,2,0.024,35.377,SRV,4
null,3,2.754,35.754,SRV,4
null,1,0.024,31.374,SRV,5
null,2,0.024,32.921,SRV,5
null,3,2.757,35.705,SRV,5
null,1,0.024,37.09,SRV,6
null,2,0.024,27.174,SRV,6
null,3,2.755,35.735,SRV,6
null,1,0.024,28.927,SRV,7
null,2,0.024,35.324,SRV,7
null,3,2.755,35.748,SRV,7
null,1,0.024,36.725,SRV,8
null,2,0.024,27.55,SRV,8
null,3,2.756,35.725,SRV,8
null,1,0.023,28.581,SRV,9
null,2,0.024,35.653,SRV,9
null,3,2.754,35.766,SRV,9
null,1,0.024,27.966,SRV,10
null,2,0.024,36.313,SRV,10
null,3,2.756,35.721,SRV,10
