Type,Num_Taxa,Taxa
Shared,2,"('Ceratotherium_simum', 'Diceros_bicornis', 'Equus_asinus', 'Equus_caballus');('Equus_quagga',)"
Shared,2,"('Ceratotherium_simum', 'Diceros_bicornis', 'Equus_caballus');('Equus_asinus', 'Equus_quagga')"
Shared,2,"('Ceratotherium_simum', 'Diceros_bicornis', 'Equus_asinus', 'Equus_quagga');('Equus_caballus',)"
Shared,2,"('Ceratotherium_simum', 'Diceros_bicornis', 'Equus_asinus', 'Equus_caballus', 'Equus_quagga');()"
Shared,2,"('Ceratotherium_simum', 'Diceros_bicornis');('Equus_asinus', 'Equus_caballus', 'Equus_quagga')"
Shared,2,"('Ceratotherium_simum', 'Diceros_bicornis', 'Equus_caballus', 'Equus_quagga');('Equus_asinus',)"
Shared,2,"('Ceratotherium_simum',);('Diceros_bicornis', 'Equus_asinus', 'Equus_caballus', 'Equus_quagga')"
Shared,2,"('Ceratotherium_simum', 'Equus_asinus', 'Equus_caballus', 'Equus_quagga');('Diceros_bicornis',)"
