replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.3085,0.13,-7900.87,15916.13,57,-7901.38,15915.15,56,0.2332,0.7813,Convergence/flat likelihood
2,SRV,0.3056,0.06,-7900.77,15915.94,57,-7901.3,15914.98,56,0.2335,0.7813,Convergence/flat likelihood
3,SRV,0.3138,0.13,-7900.84,15916.08,57,-7901.35,15915.08,56,0.2332,0.7813,Convergence/flat likelihood
4,SRV,0.3057,0.06,-7900.77,15915.94,57,-7901.3,15914.98,56,0.2332,0.7813,Convergence/flat likelihood
5,SRV,0.3074,0.13,-7900.85,15916.09,57,-7901.37,15915.12,56,0.2332,0.7813,Convergence/flat likelihood
6,SRV,0.3058,0.06,-7900.77,15915.94,57,-7901.3,15914.98,56,0.2332,0.7813,Convergence/flat likelihood
7,SRV,0.3069,18.35,-7901.05,15916.5,57,-7901.38,15915.14,56,0.2335,0.7813,Convergence/flat likelihood
8,SRV,0.3057,0.06,-7900.77,15915.94,57,-7901.3,15914.98,56,0.2332,0.7813,Convergence/flat likelihood
9,SRV,0.3075,0.15,-7901.12,15916.64,57,-7901.64,15915.67,56,0.2335,0.7813,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.3057,0.05,-7900.77,15915.94,57,-7901.3,15914.98,56,0.2332,0.7813,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.3057,0.06,-7900.77,15919.97,59,-7901.3,15919.01,58,0.2332,0.7813,Convergence/flat likelihood
2,SRV+Double,0.3058,0.05,-7900.77,15919.97,59,-7901.3,15919.01,58,0.2332,0.7813,Convergence/flat likelihood
3,SRV+Double,0.3073,13.94,-7901.11,15920.64,59,-7901.39,15919.18,58,0.2332,0.7813,Convergence/flat likelihood
4,SRV+Double,0.3071,13.2,-7901.13,15920.68,59,-7901.39,15919.19,58,0.2332,0.7813,Convergence/flat likelihood
5,SRV+Double,0.3058,0.06,-7900.77,15919.97,59,-7901.3,15919.01,58,0.2332,0.7813,Convergence/flat likelihood
6,SRV+Double,0.3218,0.0,-7900.81,15920.05,59,-7901.3,15919.02,58,0.2335,0.7813,Convergence/flat likelihood
7,SRV+Double,0.3057,0.06,-7900.77,15919.97,59,-7901.3,15919.01,58,0.2335,0.7813,Convergence/flat likelihood
8,SRV+Double,0.3074,0.13,-7900.84,15920.11,59,-7901.36,15919.13,58,0.2332,0.7813,Convergence/flat likelihood
9,SRV+Double,0.3071,12.06,-7901.17,15920.76,59,-7901.39,15919.18,58,0.2335,0.7813,Convergence/flat likelihood
10,SRV+Double,0.3325,0.13,-7900.85,15920.12,59,-7901.32,15919.04,58,0.2335,0.7813,Convergence/flat likelihood
1,SRV+Double+Triple,0.3123,0.14,-7900.56,15923.57,61,-7901.07,15922.58,60,0.2332,0.7813,Convergence/flat likelihood
2,SRV+Double+Triple,0.3045,28.02,-7900.67,15923.79,61,-7900.97,15922.37,60,0.2335,0.7813,Convergence/flat likelihood
3,SRV+Double+Triple,0.3043,23.22,-7900.68,15923.81,61,-7900.97,15922.37,60,0.2332,0.7813,Convergence/flat likelihood
4,SRV+Double+Triple,1.0,50.0,-7903.45,15929.35,61,-7901.06,15922.56,60,0.2335,0.7813,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,1.0,50.0,-7903.53,15929.51,61,-7901.05,15922.54,60,0.2335,0.7813,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.3065,0.13,-7900.52,15923.49,61,-7901.04,15922.52,60,0.2332,0.7813,Convergence/flat likelihood
7,SRV+Double+Triple,0.3043,50.0,-7900.62,15923.7,61,-7900.96,15922.37,60,0.2335,0.7813,Convergence/flat likelihood
8,SRV+Double+Triple,0.3048,0.06,-7900.44,15923.33,61,-7900.97,15922.37,60,0.2335,0.7813,Convergence/flat likelihood
9,SRV+Double+Triple,0.3053,0.08,-7900.63,15923.71,61,-7901.15,15922.74,60,0.2335,0.7813,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.3073,40.43,-7900.74,15923.93,61,-7901.07,15922.57,60,0.2335,0.7813,Convergence/flat likelihood
