replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.5405,0.43,-7901.11,15916.62,57,-7901.3,15914.98,56,0.2336,0.3857,Convergence/flat likelihood
2,SRV,0.5565,0.59,-7901.2,15916.8,57,-7901.37,15915.13,56,0.2335,0.3855,Convergence/flat likelihood
3,SRV,0.5408,0.43,-7901.11,15916.62,57,-7901.3,15914.98,56,0.2336,0.3857,Convergence/flat likelihood
4,SRV,0.5406,0.43,-7901.11,15916.62,57,-7901.3,15914.98,56,0.2336,0.3857,Convergence/flat likelihood
5,SRV,0.5405,0.43,-7901.11,15916.62,57,-7901.3,15914.98,56,0.2335,0.3855,Convergence/flat likelihood
6,SRV,0.5436,0.57,-7901.18,15916.76,57,-7901.37,15915.12,56,0.2335,0.3855,Convergence/flat likelihood
7,SRV,0.5404,0.44,-7901.11,15916.62,57,-7901.3,15914.98,56,0.2335,0.3855,Convergence/flat likelihood
8,SRV,0.5406,0.43,-7901.11,15916.62,57,-7901.3,15914.98,56,0.2335,0.3855,Convergence/flat likelihood
9,SRV,0.5408,0.43,-7901.11,15916.62,57,-7901.3,15914.98,56,0.2335,0.3855,Convergence/flat likelihood
10,SRV,0.5423,0.46,-7901.12,15916.63,57,-7901.3,15914.99,56,0.2335,0.3855,Convergence/flat likelihood
1,SRV+Double,0.5428,0.46,-7901.12,15920.66,59,-7901.3,15919.02,58,0.2335,0.3855,Convergence/flat likelihood
2,SRV+Double,0.5405,0.44,-7901.11,15920.65,59,-7901.3,15919.01,58,0.2335,0.3855,Convergence/flat likelihood
3,SRV+Double,0.5404,0.43,-7901.11,15920.65,59,-7901.3,15919.01,58,0.2335,0.3855,Convergence/flat likelihood
4,SRV+Double,0.5407,0.46,-7901.12,15920.66,59,-7901.3,15919.02,58,0.2335,0.3855,Convergence/flat likelihood
5,SRV+Double,0.5475,0.58,-7901.18,15920.79,59,-7901.36,15919.14,58,0.2335,0.3855,Convergence/flat likelihood
6,SRV+Double,0.5403,0.43,-7901.11,15920.65,59,-7901.3,15919.01,58,0.2335,0.3855,Convergence/flat likelihood
7,SRV+Double,0.5404,0.43,-7901.11,15920.65,59,-7901.3,15919.01,58,0.2336,0.3857,Convergence/flat likelihood
8,SRV+Double,0.5427,0.56,-7901.17,15920.76,59,-7901.35,15919.12,58,0.2335,0.3855,Convergence/flat likelihood
9,SRV+Double,0.5455,0.58,-7901.2,15920.83,59,-7901.39,15919.18,58,0.2335,0.3855,Convergence/flat likelihood
10,SRV+Double,0.555,0.58,-7901.19,15920.8,59,-7901.36,15919.14,58,0.2335,0.3855,Convergence/flat likelihood
1,SRV+Double+Triple,0.5374,0.46,-7900.77,15923.99,61,-7900.96,15922.36,60,0.2336,0.3857,Convergence/flat likelihood
2,SRV+Double+Triple,0.5381,0.47,-7900.77,15924.0,61,-7900.96,15922.36,60,0.2335,0.3855,Convergence/flat likelihood
3,SRV+Double+Triple,0.5365,0.62,-7901.11,15924.68,61,-7901.31,15923.05,60,0.2335,0.3855,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.5387,0.58,-7900.85,15924.16,61,-7901.04,15922.52,60,0.2335,0.3855,Convergence/flat likelihood
5,SRV+Double+Triple,0.5385,0.47,-7900.77,15924.0,61,-7900.96,15922.36,60,0.2335,0.3855,Convergence/flat likelihood
6,SRV+Double+Triple,0.5383,0.47,-7900.77,15924.0,61,-7900.96,15922.36,60,0.2335,0.3855,Convergence/flat likelihood
7,SRV+Double+Triple,0.5483,0.6,-7900.89,15924.23,61,-7901.07,15922.57,60,0.2335,0.3855,Convergence/flat likelihood
8,SRV+Double+Triple,0.5375,0.59,-7900.86,15924.17,61,-7901.05,15922.54,60,0.2336,0.3857,Convergence/flat likelihood
9,SRV+Double+Triple,0.5622,0.6,-7900.88,15924.21,61,-7901.05,15922.53,60,0.2335,0.3855,Convergence/flat likelihood
10,SRV+Double+Triple,0.5388,0.47,-7900.77,15924.0,61,-7900.96,15922.36,60,0.2335,0.3855,Convergence/flat likelihood
