model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,55.125,SRV,1
null,2,0.0,0.0,SRV,1
null,3,2.228,44.875,SRV,1
null,1,0.0,53.132,SRV,2
null,2,0.0,1.99,SRV,2
null,3,2.228,44.878,SRV,2
null,1,0.0,55.119,SRV,3
null,2,0.0,0.0,SRV,3
null,3,2.228,44.881,SRV,3
null,1,0.0,24.947,SRV,4
null,2,0.0,30.176,SRV,4
null,3,2.228,44.877,SRV,4
null,1,0.0,26.163,SRV,5
null,2,0.0,28.953,SRV,5
null,3,2.228,44.884,SRV,5
null,1,0.0,28.532,SRV,6
null,2,0.0,26.59,SRV,6
null,3,2.228,44.877,SRV,6
null,1,0.0,52.63,SRV,7
null,2,0.0,2.495,SRV,7
null,3,2.228,44.876,SRV,7
null,1,0.0,29.357,SRV,8
null,2,0.0,25.766,SRV,8
null,3,2.228,44.876,SRV,8
null,1,0.0,24.647,SRV,9
null,2,0.0,30.47,SRV,9
null,3,2.228,44.883,SRV,9
null,1,0.0,53.165,SRV,10
null,2,0.0,0.0,SRV,10
null,3,2.135,46.834,SRV,10
