replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.588,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.5879,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.5878,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.5878,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.5878,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.5878,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.5879,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.5877,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.5878,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.5879,1.15,-4952.68,9983.74,39,-4952.83,9982.02,38,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.5877,0.75,-4953.79,9989.98,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.5905,1.15,-4952.69,9987.79,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.5898,1.15,-4952.69,9987.79,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.5903,1.15,-4952.69,9987.79,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.5884,1.15,-4952.68,9987.78,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.5877,0.0,-4953.78,9989.98,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.5879,1.15,-4952.68,9987.78,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.5881,1.15,-4952.68,9987.78,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood
9,SRV+Double,0.5894,1.15,-4952.69,9987.78,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.5883,1.15,-4952.68,9987.78,41,-4952.83,9986.06,40,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.5884,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.5878,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.5878,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.5878,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.5878,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.5878,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.5877,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.5883,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.5878,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.5879,1.15,-4952.68,9991.82,43,-4952.83,9990.1,42,0.2441,0.2024,Convergence/flat likelihood; Collapsed rate class
