model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,50.405,SRV,1
null,2,1.827,0.0,SRV,1
null,3,2.016,49.595,SRV,1
null,1,0.0,13.525,SRV,2
null,2,0.0,36.879,SRV,2
null,3,2.016,49.596,SRV,2
null,1,0.0,14.924,SRV,3
null,2,0.0,35.478,SRV,3
null,3,2.016,49.598,SRV,3
null,1,0.0,13.024,SRV,4
null,2,0.0,37.383,SRV,4
null,3,2.016,49.594,SRV,4
null,1,0.0,8.409,SRV,5
null,2,0.0,41.996,SRV,5
null,3,2.016,49.596,SRV,5
null,1,0.0,11.987,SRV,6
null,2,0.0,38.417,SRV,6
null,3,2.016,49.596,SRV,6
null,1,0.0,50.404,SRV,7
null,2,2.016,20.075,SRV,7
null,3,2.016,29.521,SRV,7
null,1,0.0,10.191,SRV,8
null,2,0.0,40.213,SRV,8
null,3,2.016,49.596,SRV,8
null,1,0.0,10.635,SRV,9
null,2,0.0,39.768,SRV,9
null,3,2.016,49.597,SRV,9
null,1,0.0,12.463,SRV,10
null,2,0.0,37.941,SRV,10
null,3,2.016,49.596,SRV,10
