replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0544,0.4,-4950.98,9980.34,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.0546,16.84,-4952.16,9982.69,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.0545,0.4,-4950.98,9980.34,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.0545,0.4,-4950.98,9980.34,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.244,16.94,-4952.16,9982.69,39,-4952.83,9982.03,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.0545,0.4,-4950.98,9980.34,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.0545,0.4,-4950.98,9980.34,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.0544,0.4,-4950.98,9980.34,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.0544,0.4,-4950.98,9980.34,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.0545,0.4,-4950.98,9980.34,39,-4952.83,9982.02,38,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.2281,16.41,-4951.76,9985.93,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.0525,0.37,-4950.61,9983.63,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.0527,0.37,-4950.61,9983.63,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.0526,0.37,-4950.61,9983.63,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.0525,0.37,-4950.61,9983.63,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.0525,0.37,-4950.61,9983.63,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.0524,0.37,-4950.61,9983.62,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.0524,0.38,-4950.61,9983.62,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.0526,0.37,-4950.61,9983.63,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood
10,SRV+Double,0.0526,0.37,-4950.61,9983.63,41,-4952.49,9985.37,40,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.0524,0.38,-4950.61,9987.67,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.0524,0.37,-4950.61,9987.67,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.0524,0.38,-4950.61,9987.67,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.2299,15.51,-4951.77,9989.99,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.2303,15.32,-4951.77,9989.99,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.0524,0.38,-4950.61,9987.67,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.0524,0.37,-4950.61,9987.67,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.0525,0.37,-4950.61,9987.67,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.0524,0.38,-4950.61,9987.67,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.0524,0.38,-4950.61,9987.67,43,-4952.49,9989.41,42,0.2112,0.5355,Convergence/flat likelihood; Collapsed rate class
