replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0647,5.94,-4275.31,8631.02,40,-4277.02,8632.41,39,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.6026,1.41,-4276.88,8634.16,40,-4277.02,8632.41,39,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.6025,1.41,-4276.88,8634.15,40,-4277.02,8632.41,39,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.0649,5.98,-4275.31,8631.02,40,-4277.02,8632.41,39,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.6403,1.4,-4277.04,8634.47,40,-4277.15,8632.67,39,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.0631,10.43,-4275.29,8630.98,40,-4277.02,8632.41,39,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.0605,8.09,-4275.3,8630.99,40,-4277.06,8632.49,39,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.064,7.36,-4275.3,8631.0,40,-4277.02,8632.41,39,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.6028,1.4,-4276.88,8634.16,40,-4277.02,8632.41,39,0.3279,0.2081,Convergence/flat likelihood
10,SRV,1.0,1.29,-4276.88,8636.17,41,-4276.88,8634.15,40,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.6037,1.4,-4276.88,8638.2,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.6017,1.42,-4276.89,8638.22,42,-4277.03,8636.47,41,0.3279,0.2081,Convergence/flat likelihood
3,SRV+Double,0.0644,6.6,-4275.31,8635.05,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.0647,6.24,-4275.31,8635.05,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.6024,1.41,-4276.88,8638.2,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood
6,SRV+Double,0.804,1.4,-4276.99,8638.41,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.6028,1.4,-4276.88,8638.2,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.6036,1.41,-4276.88,8638.2,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood
9,SRV+Double,0.0626,18.48,-4275.28,8635.0,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.6039,1.41,-4276.88,8638.2,42,-4277.02,8636.45,41,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.0652,5.69,-4275.32,8639.11,44,-4277.02,8640.49,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.0652,5.66,-4275.32,8639.11,44,-4277.02,8640.49,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.065,5.87,-4275.31,8639.1,44,-4277.02,8640.49,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.0631,5.95,-4275.31,8639.1,44,-4277.04,8640.53,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.6276,1.4,-4277.0,8642.48,44,-4277.12,8640.69,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.5747,0.78,-4277.58,8643.64,44,-4277.74,8641.94,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.0653,5.57,-4275.32,8639.11,44,-4277.02,8640.49,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.5745,0.78,-4277.59,8643.65,44,-4277.74,8641.94,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.5743,0.78,-4277.58,8643.64,44,-4277.74,8641.94,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.6025,1.41,-4276.88,8642.24,44,-4277.02,8640.49,43,0.3279,0.2081,Convergence/flat likelihood; Collapsed rate class
