replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.3187,15.79,-4602.67,9287.72,41,-4603.17,9286.69,40,0.2733,0.0,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.3187,28.72,-4602.67,9287.72,41,-4603.17,9286.69,40,0.2733,0.0,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.3188,16.96,-4602.67,9287.72,41,-4603.17,9286.69,40,0.2731,0.0,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.3188,16.74,-4602.67,9287.72,41,-4603.17,9286.69,40,0.2727,0.0,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.3188,14.79,-4602.67,9287.72,41,-4603.17,9286.69,40,0.2735,0.0,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.3187,21.68,-4602.67,9287.72,41,-4603.17,9286.7,40,0.2733,0.0,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.3188,18.71,-4602.67,9287.72,41,-4603.17,9286.69,40,0.2735,0.0,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.3186,14.81,-4602.67,9287.72,41,-4603.17,9286.7,40,0.2735,0.0,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.3189,16.24,-4602.67,9287.72,41,-4603.17,9286.69,40,0.2727,0.0,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.3165,16.63,-4601.86,9288.11,42,-4602.36,9287.09,41,0.2756,0.0,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.3187,10.36,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2724,0.0,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.3188,30.2,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2733,0.0,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.3188,28.13,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2733,0.0,Convergence/flat likelihood
4,SRV+Double,0.3189,28.66,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2735,0.0,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.3186,21.68,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2734,0.0,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.3187,32.88,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2734,0.0,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.3188,28.63,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2735,0.0,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.3187,21.24,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2735,0.0,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.3187,22.36,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2735,0.0,Convergence/flat likelihood
10,SRV+Double,0.3187,11.3,-4602.67,9291.76,43,-4603.17,9290.73,42,0.2724,0.0,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.3187,28.86,-4602.67,9295.79,45,-4603.17,9294.77,44,0.2733,0.0,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.3195,25.21,-4602.68,9295.8,45,-4603.17,9294.77,44,0.2735,0.0,Convergence/flat likelihood
3,SRV+Double+Triple,0.3188,22.3,-4602.67,9295.79,45,-4603.17,9294.77,44,0.2734,0.0,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.3187,11.19,-4602.67,9295.79,45,-4603.17,9294.77,44,0.2734,0.0,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.319,27.52,-4602.67,9295.8,45,-4603.17,9294.77,44,0.2735,0.0,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.3188,34.66,-4602.67,9295.79,45,-4603.17,9294.77,44,0.2735,0.0,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.3187,23.25,-4602.67,9295.79,45,-4603.17,9294.77,44,0.2731,0.0,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.3188,24.33,-4602.67,9295.79,45,-4603.17,9294.77,44,0.2735,0.0,Convergence/flat likelihood
9,SRV+Double+Triple,0.3194,26.19,-4602.68,9295.81,45,-4603.17,9294.78,44,0.2734,0.0,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.3187,11.43,-4602.67,9295.79,45,-4603.17,9294.77,44,0.2733,0.0,Convergence/flat likelihood; Collapsed rate class
