replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.4639,1.76,-4276.85,8634.1,40,-4277.12,8632.62,39,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.4402,1.76,-4276.72,8633.83,40,-4277.02,8632.41,39,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.4523,1.76,-4276.86,8634.11,40,-4277.14,8632.65,39,0.3302,0.1386,Convergence/flat likelihood
4,SRV,0.4402,1.76,-4276.72,8633.83,40,-4277.02,8632.41,39,0.3303,0.1387,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.44,1.76,-4276.72,8633.83,40,-4277.02,8632.41,39,0.3303,0.1387,Convergence/flat likelihood
6,SRV,0.4424,1.78,-4276.74,8633.88,40,-4277.04,8632.45,39,0.3303,0.1387,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.4423,1.78,-4276.72,8633.84,40,-4277.02,8632.41,39,0.3303,0.1387,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.4476,1.76,-4276.84,8634.08,40,-4277.13,8632.64,39,0.3302,0.1386,Convergence/flat likelihood
9,SRV,0.4582,1.76,-4276.86,8634.12,40,-4277.14,8632.65,39,0.3302,0.1386,Convergence/flat likelihood
10,SRV,0.4279,0.6,-4277.43,8635.25,40,-4277.74,8633.86,39,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.4401,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.4401,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3302,0.1386,Convergence/flat likelihood
3,SRV+Double,0.4402,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3302,0.1386,Convergence/flat likelihood
4,SRV+Double,0.4404,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3302,0.1386,Convergence/flat likelihood
5,SRV+Double,0.4401,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.44,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.4402,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.4402,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3302,0.1386,Convergence/flat likelihood
9,SRV+Double,0.44,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3303,0.1386,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.4401,1.76,-4276.72,8637.87,42,-4277.02,8636.45,41,0.3303,0.1387,Convergence/flat likelihood
1,SRV+Double+Triple,0.4401,1.76,-4276.72,8641.91,44,-4277.02,8640.49,43,0.3303,0.1387,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.44,1.76,-4276.72,8641.91,44,-4277.02,8640.49,43,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.4346,0.29,-4277.44,8643.35,44,-4277.74,8641.94,43,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.4411,1.77,-4276.72,8641.91,44,-4277.02,8640.49,43,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.5592,1.76,-4276.85,8642.17,44,-4277.02,8640.49,43,0.3302,0.1386,Convergence/flat likelihood
6,SRV+Double+Triple,0.5639,1.76,-4276.85,8642.18,44,-4277.02,8640.49,43,0.3303,0.1387,Convergence/flat likelihood
7,SRV+Double+Triple,0.44,1.77,-4276.72,8641.91,44,-4277.02,8640.49,43,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.4409,1.76,-4276.72,8641.92,44,-4277.02,8640.49,43,0.3302,0.1386,Convergence/flat likelihood
9,SRV+Double+Triple,0.4408,1.76,-4276.72,8641.92,44,-4277.02,8640.49,43,0.3302,0.1386,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.44,1.76,-4276.72,8641.91,44,-4277.02,8640.49,43,0.3302,0.1386,Convergence/flat likelihood
