model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,14.224,SRV,1
null,2,0.0,36.172,SRV,1
null,3,2.016,49.604,SRV,1
null,1,0.0,12.733,SRV,2
null,2,0.0,37.666,SRV,2
null,3,2.016,49.601,SRV,2
null,1,0.0,13.703,SRV,3
null,2,0.0,36.696,SRV,3
null,3,2.016,49.602,SRV,3
null,1,0.0,34.822,SRV,4
null,2,0.0,15.578,SRV,4
null,3,2.016,49.6,SRV,4
null,1,0.0,13.889,SRV,5
null,2,0.0,36.508,SRV,5
null,3,2.016,49.603,SRV,5
null,1,0.0,15.197,SRV,6
null,2,0.0,35.203,SRV,6
null,3,2.016,49.6,SRV,6
null,1,0.0,14.067,SRV,7
null,2,0.0,36.333,SRV,7
null,3,2.016,49.6,SRV,7
null,1,0.0,50.401,SRV,8
null,2,2.016,31.527,SRV,8
null,3,2.016,18.072,SRV,8
null,1,0.0,14.872,SRV,9
null,2,0.0,35.529,SRV,9
null,3,2.016,49.599,SRV,9
null,1,0.0,50.401,SRV,10
null,2,2.016,40.098,SRV,10
null,3,2.016,9.501,SRV,10
