replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.8422,1.19,-7901.34,15917.08,57,-7901.36,15915.11,56,0.2347,0.1933,Convergence/flat likelihood
2,SRV,0.8231,1.22,-7901.27,15916.94,57,-7901.3,15914.98,56,0.2348,0.193,Convergence/flat likelihood
3,SRV,0.8226,1.23,-7901.27,15916.94,57,-7901.3,15914.98,56,0.2348,0.193,Convergence/flat likelihood
4,SRV,0.823,1.22,-7901.27,15916.94,57,-7901.3,15914.98,56,0.2348,0.193,Convergence/flat likelihood
5,SRV,0.8425,1.19,-7901.35,15917.09,57,-7901.37,15915.12,56,0.2348,0.193,Convergence/flat likelihood
6,SRV,0.8313,1.2,-7901.28,15916.96,57,-7901.3,15914.99,56,0.2347,0.1929,Convergence/flat likelihood
7,SRV,0.8386,1.19,-7901.35,15917.1,57,-7901.37,15915.13,56,0.2348,0.193,Convergence/flat likelihood
8,SRV,0.8229,1.22,-7901.27,15916.94,57,-7901.3,15914.98,56,0.2349,0.1931,Convergence/flat likelihood
9,SRV,0.8233,1.22,-7901.27,15916.94,57,-7901.3,15914.98,56,0.2348,0.193,Convergence/flat likelihood
10,SRV,0.8231,1.22,-7901.27,15916.94,57,-7901.3,15914.98,56,0.2349,0.1931,Convergence/flat likelihood
1,SRV+Double,0.8241,1.22,-7901.27,15920.97,59,-7901.3,15919.01,58,0.2347,0.1933,Convergence/flat likelihood
2,SRV+Double,0.8306,1.21,-7901.28,15920.99,59,-7901.3,15919.02,58,0.2349,0.1931,Convergence/flat likelihood
3,SRV+Double,0.911,1.2,-7901.37,15921.16,59,-7901.37,15919.15,58,0.2349,0.1931,Convergence/flat likelihood
4,SRV+Double,0.834,1.21,-7901.34,15921.11,59,-7901.36,15919.14,58,0.2349,0.1931,Convergence/flat likelihood
5,SRV+Double,0.8343,1.2,-7901.28,15920.99,59,-7901.3,15919.02,58,0.2347,0.1933,Convergence/flat likelihood
6,SRV+Double,0.8229,1.22,-7901.27,15920.97,59,-7901.3,15919.01,58,0.2347,0.193,Convergence/flat likelihood
7,SRV+Double,0.8238,1.22,-7901.27,15920.97,59,-7901.3,15919.01,58,0.2348,0.193,Convergence/flat likelihood
8,SRV+Double,1.0,0.0,-7903.88,15926.19,59,-7901.3,15919.01,58,0.2349,0.1931,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.8231,1.22,-7901.27,15920.97,59,-7901.3,15919.01,58,0.2349,0.1931,Convergence/flat likelihood
10,SRV+Double,0.8312,1.2,-7901.28,15920.99,59,-7901.3,15919.02,58,0.2348,0.193,Convergence/flat likelihood
1,SRV+Double+Triple,0.8457,1.2,-7900.98,15924.42,61,-7901.0,15922.44,60,0.2349,0.1931,Convergence/flat likelihood
2,SRV+Double+Triple,0.8538,1.17,-7901.05,15924.55,61,-7901.06,15922.57,60,0.2349,0.1931,Convergence/flat likelihood
3,SRV+Double+Triple,0.8289,1.2,-7900.94,15924.33,61,-7900.96,15922.36,60,0.2348,0.193,Convergence/flat likelihood
4,SRV+Double+Triple,0.8341,1.16,-7901.29,15925.03,61,-7901.31,15923.06,60,0.2349,0.1931,Convergence/flat likelihood
5,SRV+Double+Triple,0.8337,1.15,-7901.29,15925.03,61,-7901.31,15923.06,60,0.2348,0.193,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.836,1.19,-7901.0,15924.46,61,-7901.02,15922.49,60,0.2349,0.1931,Convergence/flat likelihood
7,SRV+Double+Triple,0.8313,1.19,-7900.94,15924.34,61,-7900.97,15922.37,60,0.2349,0.1931,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.8289,1.2,-7900.94,15924.33,61,-7900.96,15922.36,60,0.2349,0.1931,Convergence/flat likelihood
9,SRV+Double+Triple,0.8279,1.2,-7900.94,15924.33,61,-7900.96,15922.36,60,0.2349,0.1931,Convergence/flat likelihood
10,SRV+Double+Triple,0.8676,1.19,-7901.0,15924.46,61,-7901.02,15922.47,60,0.2349,0.1931,Convergence/flat likelihood
