replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.2681,1.6,-4602.56,9287.49,41,-4603.17,9286.69,40,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.268,1.59,-4602.56,9287.49,41,-4603.17,9286.7,40,0.2891,0.1396,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.268,1.59,-4602.56,9287.49,41,-4603.17,9286.7,40,0.2875,0.1395,Convergence/flat likelihood
4,SRV,0.268,1.6,-4602.56,9287.49,41,-4603.17,9286.69,40,0.2889,0.1396,Convergence/flat likelihood
5,SRV,0.2681,1.6,-4602.56,9287.49,41,-4603.17,9286.69,40,0.2882,0.1394,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.9166,1.34,-4602.56,9289.52,42,-4602.57,9287.51,41,0.2882,0.1394,Convergence/flat likelihood
7,SRV,0.2681,1.6,-4602.56,9287.49,41,-4603.17,9286.7,40,0.2889,0.1396,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.2684,1.59,-4602.56,9287.49,41,-4603.17,9286.69,40,0.2889,0.1396,Convergence/flat likelihood
9,SRV,0.2681,1.6,-4602.56,9287.49,41,-4603.17,9286.69,40,0.2889,0.1396,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.2682,1.59,-4602.56,9287.49,41,-4603.17,9286.69,40,0.2889,0.1396,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.2679,1.6,-4602.56,9291.52,43,-4603.17,9290.73,42,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.2679,1.59,-4602.56,9291.52,43,-4603.17,9290.73,42,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.2677,1.6,-4602.56,9291.52,43,-4603.17,9290.73,42,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.2679,1.6,-4602.56,9291.52,43,-4603.17,9290.73,42,0.2889,0.1396,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.268,1.6,-4602.56,9291.52,43,-4603.17,9290.73,42,0.2875,0.1396,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.268,1.59,-4602.56,9291.52,43,-4603.17,9290.73,42,0.2879,0.1393,Convergence/flat likelihood
7,SRV+Double,0.2681,1.59,-4602.56,9291.52,43,-4603.17,9290.73,42,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.2686,1.59,-4602.56,9291.53,43,-4603.17,9290.73,42,0.2889,0.1396,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.2676,1.59,-4602.56,9291.52,43,-4603.17,9290.73,42,0.2883,0.1395,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.2686,1.6,-4602.56,9291.53,43,-4603.17,9290.74,42,0.2879,0.1393,Convergence/flat likelihood
1,SRV+Double+Triple,0.2681,1.6,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2889,0.1396,Convergence/flat likelihood
2,SRV+Double+Triple,0.2683,1.6,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.2681,1.59,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.268,1.6,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2889,0.1396,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.2681,1.59,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.2684,1.59,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2874,0.1393,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.2685,1.6,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2891,0.1396,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,0.2681,1.59,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2879,0.1393,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.2681,1.59,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2889,0.1396,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.268,1.59,-4602.56,9295.56,45,-4603.17,9294.77,44,0.2892,0.1395,Convergence/flat likelihood; Collapsed rate class
