model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,54.35,SRV,1
null,2,0.0,0.759,SRV,1
null,3,2.228,44.891,SRV,1
null,1,0.0,55.123,SRV,2
null,2,0.0,0.0,SRV,2
null,3,2.228,44.877,SRV,2
null,1,0.0,1.713,SRV,3
null,2,0.0,53.409,SRV,3
null,3,2.228,44.879,SRV,3
null,1,0.0,7.583,SRV,4
null,2,0.0,47.536,SRV,4
null,3,2.228,44.881,SRV,4
null,1,0.0,24.472,SRV,5
null,2,0.0,30.631,SRV,5
null,3,2.227,44.897,SRV,5
null,1,0.0,55.112,SRV,6
null,2,0.004,0.0,SRV,6
null,3,2.228,44.888,SRV,6
null,1,0.0,55.121,SRV,7
null,2,0.001,0.0,SRV,7
null,3,2.228,44.879,SRV,7
null,1,0.0,27.007,SRV,8
null,2,0.0,28.113,SRV,8
null,3,2.228,44.88,SRV,8
null,1,0.0,26.625,SRV,9
null,2,0.0,28.494,SRV,9
null,3,2.228,44.881,SRV,9
null,1,0.0,55.119,SRV,10
null,2,2.228,44.263,SRV,10
null,3,2.228,0.619,SRV,10
