model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.002,0.0,SRV,1
alternative,reference,Negative selection,0.0,44.802,SRV,1
alternative,reference,Negative selection,0.426,55.198,SRV,1
alternative,test,Diversifying selection,1.006,0.0,SRV,1
alternative,test,Diversifying selection,1.002,0.0,SRV,1
alternative,test,Negative selection,0.0,44.802,SRV,1
alternative,test,Negative selection,0.099,55.198,SRV,1
alternative,test,Negative selection,0.0,44.802,SRV,1
alternative,test,Negative selection,0.426,55.198,SRV,1
null,reference,Diversifying selection,1.163,0.0,SRV,1
null,reference,Negative selection,0.0,44.859,SRV,1
null,reference,Negative selection,0.422,55.141,SRV,1
null,test,Diversifying selection,1.163,0.0,SRV,1
null,test,Negative selection,0.0,44.859,SRV,1
null,test,Negative selection,0.422,55.141,SRV,1
alternative,reference,Diversifying selection,1.002,0.0,SRV,2
alternative,reference,Negative selection,0.0,44.758,SRV,2
alternative,reference,Negative selection,0.426,55.242,SRV,2
alternative,test,Diversifying selection,1.006,0.0,SRV,2
alternative,test,Diversifying selection,1.002,0.0,SRV,2
alternative,test,Negative selection,0.0,44.758,SRV,2
alternative,test,Negative selection,0.099,55.242,SRV,2
alternative,test,Negative selection,0.0,44.758,SRV,2
alternative,test,Negative selection,0.426,55.242,SRV,2
null,reference,Diversifying selection,1.163,0.0,SRV,2
null,reference,Negative selection,0.0,44.817,SRV,2
null,reference,Negative selection,0.422,55.183,SRV,2
null,test,Diversifying selection,1.163,0.0,SRV,2
null,test,Negative selection,0.0,44.817,SRV,2
null,test,Negative selection,0.422,55.183,SRV,2
alternative,reference,Diversifying selection,1.002,0.0,SRV,3
alternative,reference,Negative selection,0.0,44.839,SRV,3
alternative,reference,Negative selection,0.427,55.161,SRV,3
alternative,test,Diversifying selection,1.006,0.0,SRV,3
alternative,test,Diversifying selection,1.002,0.0,SRV,3
alternative,test,Negative selection,0.0,44.839,SRV,3
alternative,test,Negative selection,0.099,55.161,SRV,3
alternative,test,Negative selection,0.0,44.839,SRV,3
alternative,test,Negative selection,0.427,55.161,SRV,3
null,reference,Diversifying selection,1.163,0.0,SRV,3
null,reference,Negative selection,0.0,44.923,SRV,3
null,reference,Negative selection,0.423,55.077,SRV,3
null,test,Diversifying selection,1.163,0.0,SRV,3
null,test,Negative selection,0.0,44.923,SRV,3
null,test,Negative selection,0.423,55.077,SRV,3
alternative,reference,Negative selection,0.0,16.23,SRV,4
alternative,reference,Negative selection,0.0,58.434,SRV,4
alternative,reference,Neutral evolution,1.0,25.336,SRV,4
alternative,test,Negative selection,0.0,16.23,SRV,4
alternative,test,Negative selection,0.0,58.434,SRV,4
alternative,test,Negative selection,0.0,16.23,SRV,4
alternative,test,Negative selection,0.0,58.434,SRV,4
alternative,test,Neutral evolution,1.0,25.336,SRV,4
alternative,test,Neutral evolution,1.0,25.336,SRV,4
null,reference,Diversifying selection,1.079,0.0,SRV,4
null,reference,Negative selection,0.0,44.993,SRV,4
null,reference,Negative selection,0.424,55.007,SRV,4
null,test,Diversifying selection,1.079,0.0,SRV,4
null,test,Negative selection,0.0,44.993,SRV,4
null,test,Negative selection,0.424,55.007,SRV,4
alternative,reference,Diversifying selection,1.013,2.799,SRV,5
alternative,reference,Negative selection,0.0,40.422,SRV,5
alternative,reference,Negative selection,0.365,56.779,SRV,5
alternative,test,Diversifying selection,1.886,2.799,SRV,5
alternative,test,Diversifying selection,1.013,2.799,SRV,5
alternative,test,Negative selection,0.0,40.422,SRV,5
alternative,test,Negative selection,0.0,56.779,SRV,5
alternative,test,Negative selection,0.0,40.422,SRV,5
alternative,test,Negative selection,0.365,56.779,SRV,5
null,reference,Diversifying selection,1.08,0.0,SRV,5
null,reference,Negative selection,0.0,44.23,SRV,5
null,reference,Negative selection,0.417,55.77,SRV,5
null,test,Diversifying selection,1.08,0.0,SRV,5
null,test,Negative selection,0.0,44.23,SRV,5
null,test,Negative selection,0.417,55.77,SRV,5
alternative,reference,Diversifying selection,1.002,0.0,SRV,6
alternative,reference,Negative selection,0.075,64.25,SRV,6
alternative,reference,Negative selection,0.525,35.75,SRV,6
alternative,test,Diversifying selection,1.007,0.0,SRV,6
alternative,test,Diversifying selection,1.002,0.0,SRV,6
alternative,test,Negative selection,0.001,64.25,SRV,6
alternative,test,Negative selection,0.151,35.75,SRV,6
alternative,test,Negative selection,0.075,64.25,SRV,6
alternative,test,Negative selection,0.525,35.75,SRV,6
null,reference,Diversifying selection,1.121,0.0,SRV,6
null,reference,Negative selection,0.065,61.754,SRV,6
null,reference,Negative selection,0.504,38.246,SRV,6
null,test,Diversifying selection,1.121,0.0,SRV,6
null,test,Negative selection,0.065,61.754,SRV,6
null,test,Negative selection,0.504,38.246,SRV,6
alternative,reference,Diversifying selection,1.002,0.0,SRV,7
alternative,reference,Negative selection,0.0,44.759,SRV,7
alternative,reference,Negative selection,0.426,55.241,SRV,7
alternative,test,Diversifying selection,1.004,0.0,SRV,7
alternative,test,Diversifying selection,1.002,0.0,SRV,7
alternative,test,Negative selection,0.0,44.759,SRV,7
alternative,test,Negative selection,0.099,55.241,SRV,7
alternative,test,Negative selection,0.0,44.759,SRV,7
alternative,test,Negative selection,0.426,55.241,SRV,7
null,reference,Diversifying selection,1.164,0.0,SRV,7
null,reference,Negative selection,0.0,44.863,SRV,7
null,reference,Negative selection,0.422,55.137,SRV,7
null,test,Diversifying selection,1.164,0.0,SRV,7
null,test,Negative selection,0.0,44.863,SRV,7
null,test,Negative selection,0.422,55.137,SRV,7
alternative,reference,Diversifying selection,1.014,2.682,SRV,8
alternative,reference,Negative selection,0.0,40.75,SRV,8
alternative,reference,Negative selection,0.369,56.569,SRV,8
alternative,test,Diversifying selection,1.99,2.682,SRV,8
alternative,test,Diversifying selection,1.014,2.682,SRV,8
alternative,test,Negative selection,0.0,40.75,SRV,8
alternative,test,Negative selection,0.0,56.569,SRV,8
alternative,test,Negative selection,0.0,40.75,SRV,8
alternative,test,Negative selection,0.369,56.569,SRV,8
null,reference,Diversifying selection,1.08,0.0,SRV,8
null,reference,Negative selection,0.0,44.243,SRV,8
null,reference,Negative selection,0.417,55.757,SRV,8
null,test,Diversifying selection,1.08,0.0,SRV,8
null,test,Negative selection,0.0,44.243,SRV,8
null,test,Negative selection,0.417,55.757,SRV,8
alternative,reference,Diversifying selection,1.002,0.0,SRV,9
alternative,reference,Negative selection,0.009,49.809,SRV,9
alternative,reference,Negative selection,0.463,50.191,SRV,9
alternative,test,Diversifying selection,1.004,0.0,SRV,9
alternative,test,Diversifying selection,1.002,0.0,SRV,9
alternative,test,Negative selection,0.0,49.809,SRV,9
alternative,test,Negative selection,0.109,50.191,SRV,9
alternative,test,Negative selection,0.009,49.809,SRV,9
alternative,test,Negative selection,0.463,50.191,SRV,9
null,reference,Diversifying selection,1.125,0.0,SRV,9
null,reference,Negative selection,0.0,47.216,SRV,9
null,reference,Negative selection,0.442,52.784,SRV,9
null,test,Diversifying selection,1.125,0.0,SRV,9
null,test,Negative selection,0.0,47.216,SRV,9
null,test,Negative selection,0.442,52.784,SRV,9
alternative,reference,Negative selection,0.167,37.524,SRV,10
alternative,reference,Negative selection,0.191,55.958,SRV,10
alternative,reference,Neutral evolution,1.0,6.518,SRV,10
alternative,test,Negative selection,0.0,37.524,SRV,10
alternative,test,Negative selection,0.0,55.958,SRV,10
alternative,test,Negative selection,0.167,37.524,SRV,10
alternative,test,Negative selection,0.191,55.958,SRV,10
alternative,test,Neutral evolution,1.0,6.518,SRV,10
alternative,test,Neutral evolution,1.0,6.518,SRV,10
null,reference,Negative selection,0.153,42.501,SRV,10
null,reference,Negative selection,0.19,50.239,SRV,10
null,reference,Neutral evolution,1.0,7.26,SRV,10
null,test,Negative selection,0.153,42.501,SRV,10
null,test,Negative selection,0.19,50.239,SRV,10
