replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.6735,1.39,-4277.02,8634.43,40,-4277.11,8632.59,39,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.6242,1.38,-4276.9,8634.19,40,-4277.02,8632.41,39,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
3,SRV,0.6803,1.39,-4277.03,8634.46,40,-4277.12,8632.61,39,0.3278,0.2096,Convergence/flat likelihood
4,SRV,0.6241,1.38,-4276.9,8634.19,40,-4277.02,8632.41,39,0.3278,0.2096,Convergence/flat likelihood
5,SRV,0.6241,1.39,-4276.9,8634.19,40,-4277.02,8632.41,39,0.3278,0.2096,Convergence/flat likelihood
6,SRV,0.6482,1.39,-4277.05,8634.49,40,-4277.15,8632.68,39,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.6242,1.38,-4276.9,8634.19,40,-4277.02,8632.41,39,0.3278,0.2096,Convergence/flat likelihood
8,SRV,0.6268,1.38,-4276.9,8634.19,40,-4277.02,8632.41,39,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.628,1.39,-4276.9,8634.19,40,-4277.02,8632.41,39,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.6665,1.39,-4277.05,8634.5,40,-4277.14,8632.66,39,0.3278,0.2096,Convergence/flat likelihood
1,SRV+Double,0.6712,1.39,-4277.02,8638.48,42,-4277.11,8636.64,41,0.3278,0.2096,Convergence/flat likelihood
2,SRV+Double,0.6267,1.38,-4276.9,8638.23,42,-4277.02,8636.45,41,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.6242,1.38,-4276.9,8638.23,42,-4277.02,8636.45,41,0.3278,0.2096,Convergence/flat likelihood
4,SRV+Double,0.6281,1.39,-4276.9,8638.23,42,-4277.02,8636.45,41,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.6283,1.39,-4276.9,8638.24,42,-4277.02,8636.45,41,0.3278,0.2096,Convergence/flat likelihood
6,SRV+Double,0.6249,1.38,-4276.9,8638.23,42,-4277.02,8636.45,41,0.3278,0.2096,Convergence/flat likelihood
7,SRV+Double,0.6406,1.39,-4276.95,8638.34,42,-4277.06,8636.54,41,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.6246,1.38,-4276.9,8638.23,42,-4277.02,8636.45,41,0.3278,0.2096,Convergence/flat likelihood
9,SRV+Double,0.6251,1.38,-4276.9,8638.23,42,-4277.02,8636.45,41,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double,0.8846,1.39,-4277.01,8638.45,42,-4277.02,8636.45,41,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.6816,1.39,-4277.02,8642.52,44,-4277.11,8640.67,43,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.6244,1.39,-4276.9,8642.27,44,-4277.02,8640.49,43,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.6241,1.38,-4276.9,8642.27,44,-4277.02,8640.49,43,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.6243,1.38,-4276.9,8642.27,44,-4277.02,8640.49,43,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.6705,1.39,-4277.02,8642.52,44,-4277.11,8640.68,43,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.6242,1.38,-4276.9,8642.27,44,-4277.02,8640.49,43,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.6241,1.38,-4276.9,8642.27,44,-4277.02,8640.49,43,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,1.0,1.39,-4277.03,8642.53,44,-4277.02,8640.49,43,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,1.0,1.38,-4276.9,8644.29,45,-4276.9,8642.27,44,0.3278,0.2096,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.6247,1.38,-4276.9,8642.27,44,-4277.02,8640.49,43,0.3278,0.2096,Convergence/flat likelihood
