model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,34.33,SRV,1
null,2,0.0,18.836,SRV,1
null,3,2.135,46.834,SRV,1
null,1,0.0,55.12,SRV,2
null,2,0.003,0.0,SRV,2
null,3,2.228,44.88,SRV,2
null,1,0.0,12.118,SRV,3
null,2,0.0,43.001,SRV,3
null,3,2.228,44.881,SRV,3
null,1,0.0,28.914,SRV,4
null,2,0.0,26.21,SRV,4
null,3,2.228,44.877,SRV,4
null,1,0.0,55.117,SRV,5
null,2,0.006,0.0,SRV,5
null,3,2.228,44.883,SRV,5
null,1,0.0,48.416,SRV,6
null,2,0.0,6.708,SRV,6
null,3,2.228,44.876,SRV,6
null,1,0.0,55.121,SRV,7
null,2,2.228,40.259,SRV,7
null,3,2.228,4.62,SRV,7
null,1,0.0,54.694,SRV,8
null,2,0.0,0.421,SRV,8
null,3,2.228,44.885,SRV,8
null,1,0.0,55.12,SRV,9
null,2,0.003,0.0,SRV,9
null,3,2.228,44.88,SRV,9
null,1,0.0,29.592,SRV,10
null,2,0.0,25.526,SRV,10
null,3,2.228,44.882,SRV,10
