model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,50.403,SRV,1
null,2,0.609,0.0,SRV,1
null,3,2.016,49.597,SRV,1
null,1,0.0,13.473,SRV,2
null,2,0.0,36.929,SRV,2
null,3,2.016,49.597,SRV,2
null,1,0.0,14.244,SRV,3
null,2,0.0,36.159,SRV,3
null,3,2.016,49.597,SRV,3
null,1,0.0,15.824,SRV,4
null,2,0.0,34.578,SRV,4
null,3,2.016,49.597,SRV,4
null,1,0.0,50.404,SRV,5
null,2,2.016,47.745,SRV,5
null,3,2.017,1.852,SRV,5
null,1,0.0,25.863,SRV,6
null,2,0.0,24.54,SRV,6
null,3,2.016,49.597,SRV,6
null,1,0.0,12.09,SRV,7
null,2,0.0,38.313,SRV,7
null,3,2.016,49.597,SRV,7
null,1,0.0,16.576,SRV,8
null,2,0.0,33.827,SRV,8
null,3,2.016,49.597,SRV,8
null,1,0.0,14.271,SRV,9
null,2,0.0,36.135,SRV,9
null,3,2.016,49.594,SRV,9
null,1,0.0,13.696,SRV,10
null,2,0.0,36.707,SRV,10
null,3,2.016,49.596,SRV,10
