run_type,replicate,model,branch_set,class_type,class_id,omega,syn_rate,proportion_percent
SRV,1,alternative,reference,omega,Diversifying selection,1.002,,0.0
SRV,1,alternative,reference,omega,Negative selection,0.0,,41.367
SRV,1,alternative,reference,omega,Negative selection,0.396,,58.633
SRV,1,alternative,test,omega,Diversifying selection,1.002,,0.0
SRV,1,alternative,test,omega,Diversifying selection,1.002,,0.0
SRV,1,alternative,test,omega,Negative selection,0.0,,41.367
SRV,1,alternative,test,omega,Negative selection,0.322,,58.633
SRV,1,alternative,test,omega,Negative selection,0.0,,41.367
SRV,1,alternative,test,omega,Negative selection,0.396,,58.633
SRV,1,null,reference,omega,Diversifying selection,1.16,,0.0
SRV,1,null,reference,omega,Negative selection,0.0,,41.829
SRV,1,null,reference,omega,Negative selection,0.399,,58.171
SRV,1,null,test,omega,Diversifying selection,1.16,,0.0
SRV,1,null,test,omega,Negative selection,0.0,,41.829
SRV,1,null,test,omega,Negative selection,0.399,,58.171
SRV,2,alternative,reference,omega,Diversifying selection,1.002,,0.0
SRV,2,alternative,reference,omega,Negative selection,0.0,,43.95
SRV,2,alternative,reference,omega,Negative selection,0.415,,56.05
SRV,2,alternative,test,omega,Diversifying selection,1.003,,0.0
SRV,2,alternative,test,omega,Diversifying selection,1.002,,0.0
SRV,2,alternative,test,omega,Negative selection,0.0,,43.95
SRV,2,alternative,test,omega,Negative selection,0.337,,56.05
SRV,2,alternative,test,omega,Negative selection,0.0,,43.95
SRV,2,alternative,test,omega,Negative selection,0.415,,56.05
SRV,2,null,reference,omega,Diversifying selection,1.165,,0.0
SRV,2,null,reference,omega,Negative selection,0.0,,44.028
SRV,2,null,reference,omega,Negative selection,0.416,,55.972
SRV,2,null,test,omega,Diversifying selection,1.165,,0.0
SRV,2,null,test,omega,Negative selection,0.0,,44.028
SRV,2,null,test,omega,Negative selection,0.416,,55.972
SRV,3,alternative,reference,omega,Diversifying selection,1.002,,0.0
SRV,3,alternative,reference,omega,Negative selection,0.0,,43.806
SRV,3,alternative,reference,omega,Negative selection,0.414,,56.194
SRV,3,alternative,test,omega,Diversifying selection,1.002,,0.0
SRV,3,alternative,test,omega,Diversifying selection,1.002,,0.0
SRV,3,alternative,test,omega,Negative selection,0.0,,43.806
SRV,3,alternative,test,omega,Negative selection,0.336,,56.194
SRV,3,alternative,test,omega,Negative selection,0.0,,43.806
SRV,3,alternative,test,omega,Negative selection,0.414,,56.194
SRV,3,null,reference,omega,Diversifying selection,1.164,,0.0
SRV,3,null,reference,omega,Negative selection,0.0,,43.828
SRV,3,null,reference,omega,Negative selection,0.414,,56.172
SRV,3,null,test,omega,Diversifying selection,1.164,,0.0
SRV,3,null,test,omega,Negative selection,0.0,,43.828
SRV,3,null,test,omega,Negative selection,0.414,,56.172
SRV,4,alternative,reference,omega,Diversifying selection,1.002,,0.0
SRV,4,alternative,reference,omega,Negative selection,0.0,,44.021
SRV,4,alternative,reference,omega,Negative selection,0.416,,55.979
SRV,4,alternative,test,omega,Diversifying selection,1.002,,0.0
SRV,4,alternative,test,omega,Diversifying selection,1.002,,0.0
SRV,4,alternative,test,omega,Negative selection,0.0,,44.021
SRV,4,alternative,test,omega,Negative selection,0.338,,55.979
SRV,4,alternative,test,omega,Negative selection,0.0,,44.021
