model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.002,0.0,SRV,1
alternative,reference,Negative selection,0.054,60.217,SRV,1
alternative,reference,Negative selection,0.506,39.783,SRV,1
alternative,test,Diversifying selection,1.004,0.0,SRV,1
alternative,test,Diversifying selection,1.002,0.0,SRV,1
alternative,test,Negative selection,0.007,60.217,SRV,1
alternative,test,Negative selection,0.312,39.783,SRV,1
alternative,test,Negative selection,0.054,60.217,SRV,1
alternative,test,Negative selection,0.506,39.783,SRV,1
null,reference,Diversifying selection,1.145,0.0,SRV,1
null,reference,Negative selection,0.05,58.675,SRV,1
null,reference,Negative selection,0.495,41.325,SRV,1
null,test,Diversifying selection,1.145,0.0,SRV,1
null,test,Negative selection,0.05,58.675,SRV,1
null,test,Negative selection,0.495,41.325,SRV,1
alternative,reference,Diversifying selection,1.002,0.0,SRV,2
alternative,reference,Negative selection,0.0,43.943,SRV,2
alternative,reference,Negative selection,0.416,56.057,SRV,2
alternative,test,Diversifying selection,1.004,0.0,SRV,2
alternative,test,Diversifying selection,1.002,0.0,SRV,2
alternative,test,Negative selection,0.0,43.943,SRV,2
alternative,test,Negative selection,0.228,56.057,SRV,2
alternative,test,Negative selection,0.0,43.943,SRV,2
alternative,test,Negative selection,0.416,56.057,SRV,2
null,reference,Diversifying selection,1.165,0.0,SRV,2
null,reference,Negative selection,0.0,44.006,SRV,2
null,reference,Negative selection,0.415,55.994,SRV,2
null,test,Diversifying selection,1.165,0.0,SRV,2
null,test,Negative selection,0.0,44.006,SRV,2
null,test,Negative selection,0.415,55.994,SRV,2
alternative,reference,Diversifying selection,1.002,0.0,SRV,3
alternative,reference,Negative selection,0.0,43.969,SRV,3
alternative,reference,Negative selection,0.416,56.031,SRV,3
alternative,test,Diversifying selection,1.004,0.0,SRV,3
alternative,test,Diversifying selection,1.002,0.0,SRV,3
alternative,test,Negative selection,0.0,43.969,SRV,3
alternative,test,Negative selection,0.228,56.031,SRV,3
alternative,test,Negative selection,0.0,43.969,SRV,3
alternative,test,Negative selection,0.416,56.031,SRV,3
null,reference,Diversifying selection,1.165,0.0,SRV,3
null,reference,Negative selection,0.0,44.032,SRV,3
null,reference,Negative selection,0.416,55.968,SRV,3
null,test,Diversifying selection,1.165,0.0,SRV,3
null,test,Negative selection,0.0,44.032,SRV,3
null,test,Negative selection,0.416,55.968,SRV,3
alternative,reference,Diversifying selection,1.002,0.0,SRV,4
alternative,reference,Negative selection,0.0,44.146,SRV,4
alternative,reference,Negative selection,0.417,55.854,SRV,4
alternative,test,Diversifying selection,1.003,0.0,SRV,4
alternative,test,Diversifying selection,1.002,0.0,SRV,4
alternative,test,Negative selection,0.0,44.146,SRV,4
alternative,test,Negative selection,0.229,55.854,SRV,4
alternative,test,Negative selection,0.0,44.146,SRV,4
alternative,test,Negative selection,0.417,55.854,SRV,4
null,reference,Diversifying selection,1.167,0.0,SRV,4
null,reference,Negative selection,0.0,44.191,SRV,4
null,reference,Negative selection,0.417,55.809,SRV,4
null,test,Diversifying selection,1.167,0.0,SRV,4
null,test,Negative selection,0.0,44.191,SRV,4
null,test,Negative selection,0.417,55.809,SRV,4
alternative,reference,Diversifying selection,1.002,0.0,SRV,5
alternative,reference,Negative selection,0.0,44.108,SRV,5
alternative,reference,Negative selection,0.417,55.892,SRV,5
alternative,test,Diversifying selection,1.004,0.0,SRV,5
alternative,test,Diversifying selection,1.002,0.0,SRV,5
alternative,test,Negative selection,0.0,44.108,SRV,5
alternative,test,Negative selection,0.229,55.892,SRV,5
alternative,test,Negative selection,0.0,44.108,SRV,5
alternative,test,Negative selection,0.417,55.892,SRV,5
null,reference,Diversifying selection,1.165,0.0,SRV,5
null,reference,Negative selection,0.0,44.136,SRV,5
null,reference,Negative selection,0.416,55.864,SRV,5
null,test,Diversifying selection,1.165,0.0,SRV,5
null,test,Negative selection,0.0,44.136,SRV,5
null,test,Negative selection,0.416,55.864,SRV,5
alternative,reference,Diversifying selection,1.002,0.0,SRV,6
alternative,reference,Negative selection,0.029,54.014,SRV,6
alternative,reference,Negative selection,0.475,45.986,SRV,6
alternative,test,Diversifying selection,1.004,0.0,SRV,6
alternative,test,Diversifying selection,1.002,0.0,SRV,6
alternative,test,Negative selection,0.002,54.014,SRV,6
alternative,test,Negative selection,0.276,45.986,SRV,6
alternative,test,Negative selection,0.029,54.014,SRV,6
alternative,test,Negative selection,0.475,45.986,SRV,6
null,reference,Diversifying selection,1.133,0.0,SRV,6
null,reference,Negative selection,0.021,51.624,SRV,6
null,reference,Negative selection,0.46,48.376,SRV,6
null,test,Diversifying selection,1.133,0.0,SRV,6
null,test,Negative selection,0.021,51.624,SRV,6
null,test,Negative selection,0.46,48.376,SRV,6
alternative,reference,Diversifying selection,1.002,0.0,SRV,7
alternative,reference,Negative selection,0.065,61.23,SRV,7
alternative,reference,Negative selection,0.5,38.77,SRV,7
alternative,test,Diversifying selection,1.003,0.0,SRV,7
alternative,test,Diversifying selection,1.002,0.0,SRV,7
alternative,test,Negative selection,0.01,61.23,SRV,7
alternative,test,Negative selection,0.313,38.77,SRV,7
alternative,test,Negative selection,0.065,61.23,SRV,7
alternative,test,Negative selection,0.5,38.77,SRV,7
null,reference,Diversifying selection,1.154,0.0,SRV,7
null,reference,Negative selection,0.061,60.491,SRV,7
null,reference,Negative selection,0.496,39.509,SRV,7
null,test,Diversifying selection,1.154,0.0,SRV,7
null,test,Negative selection,0.061,60.491,SRV,7
null,test,Negative selection,0.496,39.509,SRV,7
alternative,reference,Diversifying selection,1.002,0.0,SRV,8
alternative,reference,Negative selection,0.0,41.609,SRV,8
alternative,reference,Negative selection,0.398,58.391,SRV,8
alternative,test,Diversifying selection,1.003,0.0,SRV,8
alternative,test,Diversifying selection,1.002,0.0,SRV,8
alternative,test,Negative selection,0.0,41.609,SRV,8
alternative,test,Negative selection,0.219,58.391,SRV,8
alternative,test,Negative selection,0.0,41.609,SRV,8
alternative,test,Negative selection,0.398,58.391,SRV,8
null,reference,Diversifying selection,1.164,0.0,SRV,8
null,reference,Negative selection,0.0,41.959,SRV,8
null,reference,Negative selection,0.4,58.041,SRV,8
null,test,Diversifying selection,1.164,0.0,SRV,8
null,test,Negative selection,0.0,41.959,SRV,8
null,test,Negative selection,0.4,58.041,SRV,8
alternative,reference,Diversifying selection,1.002,0.0,SRV,9
alternative,reference,Negative selection,0.0,41.396,SRV,9
alternative,reference,Negative selection,0.397,58.604,SRV,9
alternative,test,Diversifying selection,1.004,0.0,SRV,9
alternative,test,Diversifying selection,1.002,0.0,SRV,9
alternative,test,Negative selection,0.0,41.396,SRV,9
alternative,test,Negative selection,0.218,58.604,SRV,9
alternative,test,Negative selection,0.0,41.396,SRV,9
alternative,test,Negative selection,0.397,58.604,SRV,9
null,reference,Diversifying selection,1.165,0.0,SRV,9
null,reference,Negative selection,0.0,41.744,SRV,9
null,reference,Negative selection,0.398,58.256,SRV,9
null,test,Diversifying selection,1.165,0.0,SRV,9
null,test,Negative selection,0.0,41.744,SRV,9
null,test,Negative selection,0.398,58.256,SRV,9
alternative,reference,Diversifying selection,1.002,0.0,SRV,10
alternative,reference,Negative selection,0.0,45.504,SRV,10
alternative,reference,Negative selection,0.429,54.496,SRV,10
alternative,test,Diversifying selection,1.003,0.0,SRV,10
alternative,test,Diversifying selection,1.002,0.0,SRV,10
alternative,test,Negative selection,0.0,45.504,SRV,10
alternative,test,Negative selection,0.234,54.496,SRV,10
alternative,test,Negative selection,0.0,45.504,SRV,10
alternative,test,Negative selection,0.429,54.496,SRV,10
null,reference,Diversifying selection,1.164,0.0,SRV,10
null,reference,Negative selection,0.0,45.316,SRV,10
null,reference,Negative selection,0.426,54.684,SRV,10
null,test,Diversifying selection,1.164,0.0,SRV,10
null,test,Negative selection,0.0,45.316,SRV,10
null,test,Negative selection,0.426,54.684,SRV,10
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,1
alternative,reference,Negative selection,0.0,41.076,SRV+Double,1
alternative,reference,Negative selection,0.395,58.924,SRV+Double,1
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,1
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,1
alternative,test,Negative selection,0.0,41.076,SRV+Double,1
alternative,test,Negative selection,0.217,58.924,SRV+Double,1
alternative,test,Negative selection,0.0,41.076,SRV+Double,1
alternative,test,Negative selection,0.395,58.924,SRV+Double,1
null,reference,Diversifying selection,1.159,0.0,SRV+Double,1
null,reference,Negative selection,0.0,41.66,SRV+Double,1
null,reference,Negative selection,0.398,58.34,SRV+Double,1
null,test,Diversifying selection,1.159,0.0,SRV+Double,1
null,test,Negative selection,0.0,41.66,SRV+Double,1
null,test,Negative selection,0.398,58.34,SRV+Double,1
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,2
alternative,reference,Negative selection,0.0,43.986,SRV+Double,2
alternative,reference,Negative selection,0.416,56.014,SRV+Double,2
alternative,test,Diversifying selection,1.004,0.0,SRV+Double,2
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,2
alternative,test,Negative selection,0.0,43.986,SRV+Double,2
alternative,test,Negative selection,0.229,56.014,SRV+Double,2
alternative,test,Negative selection,0.0,43.986,SRV+Double,2
alternative,test,Negative selection,0.416,56.014,SRV+Double,2
null,reference,Diversifying selection,1.165,0.0,SRV+Double,2
null,reference,Negative selection,0.0,44.068,SRV+Double,2
null,reference,Negative selection,0.416,55.932,SRV+Double,2
null,test,Diversifying selection,1.165,0.0,SRV+Double,2
null,test,Negative selection,0.0,44.068,SRV+Double,2
null,test,Negative selection,0.416,55.932,SRV+Double,2
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,3
alternative,reference,Negative selection,0.0,44.292,SRV+Double,3
alternative,reference,Negative selection,0.418,55.708,SRV+Double,3
alternative,test,Diversifying selection,1.004,0.0,SRV+Double,3
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,3
alternative,test,Negative selection,0.0,44.292,SRV+Double,3
alternative,test,Negative selection,0.23,55.708,SRV+Double,3
alternative,test,Negative selection,0.0,44.292,SRV+Double,3
alternative,test,Negative selection,0.418,55.708,SRV+Double,3
null,reference,Diversifying selection,1.165,0.0,SRV+Double,3
null,reference,Negative selection,0.0,44.35,SRV+Double,3
null,reference,Negative selection,0.418,55.65,SRV+Double,3
null,test,Diversifying selection,1.165,0.0,SRV+Double,3
null,test,Negative selection,0.0,44.35,SRV+Double,3
null,test,Negative selection,0.418,55.65,SRV+Double,3
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,4
alternative,reference,Negative selection,0.075,65.582,SRV+Double,4
alternative,reference,Negative selection,0.537,34.418,SRV+Double,4
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,4
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,4
alternative,test,Negative selection,0.012,65.582,SRV+Double,4
alternative,test,Negative selection,0.348,34.418,SRV+Double,4
alternative,test,Negative selection,0.075,65.582,SRV+Double,4
alternative,test,Negative selection,0.537,34.418,SRV+Double,4
null,reference,Diversifying selection,1.098,0.0,SRV+Double,4
null,reference,Negative selection,0.058,60.939,SRV+Double,4
null,reference,Negative selection,0.507,39.061,SRV+Double,4
null,test,Diversifying selection,1.098,0.0,SRV+Double,4
null,test,Negative selection,0.058,60.939,SRV+Double,4
null,test,Negative selection,0.507,39.061,SRV+Double,4
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,5
alternative,reference,Negative selection,0.044,57.656,SRV+Double,5
alternative,reference,Negative selection,0.493,42.344,SRV+Double,5
alternative,test,Diversifying selection,1.004,0.0,SRV+Double,5
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,5
alternative,test,Negative selection,0.005,57.656,SRV+Double,5
alternative,test,Negative selection,0.296,42.344,SRV+Double,5
alternative,test,Negative selection,0.044,57.656,SRV+Double,5
alternative,test,Negative selection,0.493,42.344,SRV+Double,5
null,reference,Diversifying selection,1.115,0.0,SRV+Double,5
null,reference,Negative selection,0.029,53.9,SRV+Double,5
null,reference,Negative selection,0.472,46.1,SRV+Double,5
null,test,Diversifying selection,1.115,0.0,SRV+Double,5
null,test,Negative selection,0.029,53.9,SRV+Double,5
null,test,Negative selection,0.472,46.1,SRV+Double,5
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,6
alternative,reference,Negative selection,0.0,47.003,SRV+Double,6
alternative,reference,Negative selection,0.442,52.997,SRV+Double,6
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,6
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,6
alternative,test,Negative selection,0.0,47.003,SRV+Double,6
alternative,test,Negative selection,0.241,52.997,SRV+Double,6
alternative,test,Negative selection,0.0,47.003,SRV+Double,6
alternative,test,Negative selection,0.442,52.997,SRV+Double,6
null,reference,Diversifying selection,1.162,0.0,SRV+Double,6
null,reference,Negative selection,0.0,46.681,SRV+Double,6
null,reference,Negative selection,0.438,53.319,SRV+Double,6
null,test,Diversifying selection,1.162,0.0,SRV+Double,6
null,test,Negative selection,0.0,46.681,SRV+Double,6
null,test,Negative selection,0.438,53.319,SRV+Double,6
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,7
alternative,reference,Negative selection,0.073,64.947,SRV+Double,7
alternative,reference,Negative selection,0.533,35.053,SRV+Double,7
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,7
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,7
alternative,test,Negative selection,0.012,64.947,SRV+Double,7
alternative,test,Negative selection,0.343,35.053,SRV+Double,7
alternative,test,Negative selection,0.073,64.947,SRV+Double,7
alternative,test,Negative selection,0.533,35.053,SRV+Double,7
null,reference,Diversifying selection,1.098,0.0,SRV+Double,7
null,reference,Negative selection,0.056,60.38,SRV+Double,7
null,reference,Negative selection,0.504,39.62,SRV+Double,7
null,test,Diversifying selection,1.098,0.0,SRV+Double,7
null,test,Negative selection,0.056,60.38,SRV+Double,7
null,test,Negative selection,0.504,39.62,SRV+Double,7
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,8
alternative,reference,Negative selection,0.0,44.173,SRV+Double,8
alternative,reference,Negative selection,0.418,55.827,SRV+Double,8
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,8
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,8
alternative,test,Negative selection,0.0,44.173,SRV+Double,8
alternative,test,Negative selection,0.229,55.827,SRV+Double,8
alternative,test,Negative selection,0.0,44.173,SRV+Double,8
alternative,test,Negative selection,0.418,55.827,SRV+Double,8
null,reference,Diversifying selection,1.164,0.0,SRV+Double,8
null,reference,Negative selection,0.0,44.233,SRV+Double,8
null,reference,Negative selection,0.417,55.767,SRV+Double,8
null,test,Diversifying selection,1.164,0.0,SRV+Double,8
null,test,Negative selection,0.0,44.233,SRV+Double,8
null,test,Negative selection,0.417,55.767,SRV+Double,8
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,9
alternative,reference,Negative selection,0.0,44.117,SRV+Double,9
alternative,reference,Negative selection,0.417,55.883,SRV+Double,9
alternative,test,Diversifying selection,1.004,0.0,SRV+Double,9
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,9
alternative,test,Negative selection,0.0,44.117,SRV+Double,9
alternative,test,Negative selection,0.229,55.883,SRV+Double,9
