model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Diversifying selection,1.002,0.0,SRV,1
alternative,reference,Negative selection,0.0,43.977,SRV,1
alternative,reference,Negative selection,0.416,56.023,SRV,1
alternative,test,Diversifying selection,1.003,0.0,SRV,1
alternative,test,Diversifying selection,1.002,0.0,SRV,1
alternative,test,Negative selection,0.0,43.977,SRV,1
alternative,test,Negative selection,0.345,56.023,SRV,1
alternative,test,Negative selection,0.0,43.977,SRV,1
alternative,test,Negative selection,0.416,56.023,SRV,1
null,reference,Diversifying selection,1.155,0.0,SRV,1
null,reference,Negative selection,0.0,44.033,SRV,1
null,reference,Negative selection,0.416,55.967,SRV,1
null,test,Diversifying selection,1.155,0.0,SRV,1
null,test,Negative selection,0.0,44.033,SRV,1
null,test,Negative selection,0.416,55.967,SRV,1
alternative,reference,Diversifying selection,1.002,0.0,SRV,2
alternative,reference,Negative selection,0.0,42.312,SRV,2
alternative,reference,Negative selection,0.404,57.688,SRV,2
alternative,test,Diversifying selection,1.002,0.0,SRV,2
alternative,test,Diversifying selection,1.002,0.0,SRV,2
alternative,test,Negative selection,0.0,42.312,SRV,2
alternative,test,Negative selection,0.335,57.688,SRV,2
alternative,test,Negative selection,0.0,42.312,SRV,2
alternative,test,Negative selection,0.404,57.688,SRV,2
null,reference,Diversifying selection,1.164,0.0,SRV,2
null,reference,Negative selection,0.0,42.45,SRV,2
null,reference,Negative selection,0.404,57.55,SRV,2
null,test,Diversifying selection,1.164,0.0,SRV,2
null,test,Negative selection,0.0,42.45,SRV,2
null,test,Negative selection,0.404,57.55,SRV,2
alternative,reference,Diversifying selection,1.002,0.0,SRV,3
alternative,reference,Negative selection,0.0,43.902,SRV,3
alternative,reference,Negative selection,0.416,56.098,SRV,3
alternative,test,Diversifying selection,1.003,0.0,SRV,3
alternative,test,Diversifying selection,1.002,0.0,SRV,3
alternative,test,Negative selection,0.0,43.902,SRV,3
alternative,test,Negative selection,0.345,56.098,SRV,3
alternative,test,Negative selection,0.0,43.902,SRV,3
alternative,test,Negative selection,0.416,56.098,SRV,3
null,reference,Diversifying selection,1.165,0.0,SRV,3
null,reference,Negative selection,0.0,43.968,SRV,3
null,reference,Negative selection,0.415,56.032,SRV,3
null,test,Diversifying selection,1.165,0.0,SRV,3
null,test,Negative selection,0.0,43.968,SRV,3
null,test,Negative selection,0.415,56.032,SRV,3
alternative,reference,Diversifying selection,1.002,0.0,SRV,4
alternative,reference,Negative selection,0.011,49.977,SRV,4
alternative,reference,Negative selection,0.458,50.023,SRV,4
alternative,test,Diversifying selection,1.002,0.0,SRV,4
alternative,test,Diversifying selection,1.002,0.0,SRV,4
alternative,test,Negative selection,0.004,49.977,SRV,4
alternative,test,Negative selection,0.383,50.023,SRV,4
alternative,test,Negative selection,0.011,49.977,SRV,4
alternative,test,Negative selection,0.458,50.023,SRV,4
null,reference,Diversifying selection,1.135,0.0,SRV,4
null,reference,Negative selection,0.003,47.958,SRV,4
null,reference,Negative selection,0.447,52.042,SRV,4
null,test,Diversifying selection,1.135,0.0,SRV,4
null,test,Negative selection,0.003,47.958,SRV,4
null,test,Negative selection,0.447,52.042,SRV,4
alternative,reference,Diversifying selection,1.001,0.0,SRV,5
alternative,reference,Negative selection,0.062,62.168,SRV,5
alternative,reference,Negative selection,0.517,37.832,SRV,5
alternative,test,Diversifying selection,1.002,0.0,SRV,5
alternative,test,Diversifying selection,1.001,0.0,SRV,5
alternative,test,Negative selection,0.036,62.168,SRV,5
alternative,test,Negative selection,0.454,37.832,SRV,5
alternative,test,Negative selection,0.062,62.168,SRV,5
alternative,test,Negative selection,0.517,37.832,SRV,5
null,reference,Diversifying selection,1.12,0.0,SRV,5
null,reference,Negative selection,0.054,59.195,SRV,5
null,reference,Negative selection,0.493,40.805,SRV,5
null,test,Diversifying selection,1.12,0.0,SRV,5
null,test,Negative selection,0.054,59.195,SRV,5
null,test,Negative selection,0.493,40.805,SRV,5
alternative,reference,Diversifying selection,1.002,0.0,SRV,6
alternative,reference,Negative selection,0.0,41.295,SRV,6
alternative,reference,Negative selection,0.396,58.705,SRV,6
alternative,test,Diversifying selection,1.003,0.0,SRV,6
alternative,test,Diversifying selection,1.002,0.0,SRV,6
alternative,test,Negative selection,0.0,41.295,SRV,6
alternative,test,Negative selection,0.329,58.705,SRV,6
alternative,test,Negative selection,0.0,41.295,SRV,6
alternative,test,Negative selection,0.396,58.705,SRV,6
null,reference,Diversifying selection,1.152,0.0,SRV,6
null,reference,Negative selection,0.0,41.829,SRV,6
null,reference,Negative selection,0.399,58.171,SRV,6
null,test,Diversifying selection,1.152,0.0,SRV,6
null,test,Negative selection,0.0,41.829,SRV,6
null,test,Negative selection,0.399,58.171,SRV,6
alternative,reference,Diversifying selection,1.002,0.0,SRV,7
alternative,reference,Negative selection,0.0,43.838,SRV,7
alternative,reference,Negative selection,0.415,56.162,SRV,7
alternative,test,Diversifying selection,1.003,0.0,SRV,7
alternative,test,Diversifying selection,1.002,0.0,SRV,7
alternative,test,Negative selection,0.0,43.838,SRV,7
alternative,test,Negative selection,0.344,56.162,SRV,7
alternative,test,Negative selection,0.0,43.838,SRV,7
alternative,test,Negative selection,0.415,56.162,SRV,7
null,reference,Diversifying selection,1.155,0.0,SRV,7
null,reference,Negative selection,0.0,43.858,SRV,7
null,reference,Negative selection,0.414,56.142,SRV,7
null,test,Diversifying selection,1.155,0.0,SRV,7
null,test,Negative selection,0.0,43.858,SRV,7
null,test,Negative selection,0.414,56.142,SRV,7
alternative,reference,Diversifying selection,1.002,0.0,SRV,8
alternative,reference,Negative selection,0.033,53.051,SRV,8
alternative,reference,Negative selection,0.461,46.949,SRV,8
alternative,test,Diversifying selection,1.003,0.0,SRV,8
alternative,test,Diversifying selection,1.002,0.0,SRV,8
alternative,test,Negative selection,0.017,53.051,SRV,8
alternative,test,Negative selection,0.394,46.949,SRV,8
alternative,test,Negative selection,0.033,53.051,SRV,8
alternative,test,Negative selection,0.461,46.949,SRV,8
null,reference,Diversifying selection,1.152,0.0,SRV,8
null,reference,Negative selection,0.029,52.577,SRV,8
null,reference,Negative selection,0.46,47.423,SRV,8
null,test,Diversifying selection,1.152,0.0,SRV,8
null,test,Negative selection,0.029,52.577,SRV,8
null,test,Negative selection,0.46,47.423,SRV,8
alternative,reference,Diversifying selection,1.002,0.0,SRV,9
alternative,reference,Negative selection,0.0,41.372,SRV,9
alternative,reference,Negative selection,0.397,58.628,SRV,9
alternative,test,Diversifying selection,1.003,0.0,SRV,9
alternative,test,Diversifying selection,1.002,0.0,SRV,9
alternative,test,Negative selection,0.0,41.372,SRV,9
alternative,test,Negative selection,0.33,58.628,SRV,9
alternative,test,Negative selection,0.0,41.372,SRV,9
alternative,test,Negative selection,0.397,58.628,SRV,9
null,reference,Diversifying selection,1.155,0.0,SRV,9
null,reference,Negative selection,0.0,41.84,SRV,9
null,reference,Negative selection,0.399,58.16,SRV,9
null,test,Diversifying selection,1.155,0.0,SRV,9
null,test,Negative selection,0.0,41.84,SRV,9
null,test,Negative selection,0.399,58.16,SRV,9
alternative,reference,Diversifying selection,1.002,0.0,SRV,10
alternative,reference,Negative selection,0.0,41.023,SRV,10
alternative,reference,Negative selection,0.394,58.977,SRV,10
alternative,test,Diversifying selection,1.002,0.0,SRV,10
alternative,test,Diversifying selection,1.002,0.0,SRV,10
alternative,test,Negative selection,0.0,41.023,SRV,10
alternative,test,Negative selection,0.328,58.977,SRV,10
alternative,test,Negative selection,0.0,41.023,SRV,10
alternative,test,Negative selection,0.394,58.977,SRV,10
null,reference,Diversifying selection,1.16,0.0,SRV,10
null,reference,Negative selection,0.0,41.541,SRV,10
null,reference,Negative selection,0.397,58.459,SRV,10
null,test,Diversifying selection,1.16,0.0,SRV,10
null,test,Negative selection,0.0,41.541,SRV,10
null,test,Negative selection,0.397,58.459,SRV,10
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,1
alternative,reference,Negative selection,0.062,60.283,SRV+Double,1
alternative,reference,Negative selection,0.495,39.717,SRV+Double,1
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,1
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,1
alternative,test,Negative selection,0.037,60.283,SRV+Double,1
alternative,test,Negative selection,0.433,39.717,SRV+Double,1
alternative,test,Negative selection,0.062,60.283,SRV+Double,1
alternative,test,Negative selection,0.495,39.717,SRV+Double,1
null,reference,Diversifying selection,1.12,0.0,SRV+Double,1
null,reference,Negative selection,0.05,57.198,SRV+Double,1
null,reference,Negative selection,0.478,42.802,SRV+Double,1
null,test,Diversifying selection,1.12,0.0,SRV+Double,1
null,test,Negative selection,0.05,57.198,SRV+Double,1
null,test,Negative selection,0.478,42.802,SRV+Double,1
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,2
alternative,reference,Negative selection,0.0,43.949,SRV+Double,2
alternative,reference,Negative selection,0.416,56.051,SRV+Double,2
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,2
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,2
alternative,test,Negative selection,0.0,43.949,SRV+Double,2
alternative,test,Negative selection,0.345,56.051,SRV+Double,2
alternative,test,Negative selection,0.0,43.949,SRV+Double,2
alternative,test,Negative selection,0.416,56.051,SRV+Double,2
null,reference,Diversifying selection,1.165,0.0,SRV+Double,2
null,reference,Negative selection,0.0,44.014,SRV+Double,2
null,reference,Negative selection,0.415,55.986,SRV+Double,2
null,test,Diversifying selection,1.165,0.0,SRV+Double,2
null,test,Negative selection,0.0,44.014,SRV+Double,2
null,test,Negative selection,0.415,55.986,SRV+Double,2
alternative,reference,Diversifying selection,1.003,0.0,SRV+Double,3
alternative,reference,Negative selection,0.077,66.003,SRV+Double,3
alternative,reference,Negative selection,0.539,33.997,SRV+Double,3
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,3
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,3
alternative,test,Negative selection,0.048,66.003,SRV+Double,3
alternative,test,Negative selection,0.48,33.997,SRV+Double,3
alternative,test,Negative selection,0.077,66.003,SRV+Double,3
alternative,test,Negative selection,0.539,33.997,SRV+Double,3
null,reference,Diversifying selection,1.086,0.0,SRV+Double,3
null,reference,Negative selection,0.057,60.723,SRV+Double,3
null,reference,Negative selection,0.506,39.277,SRV+Double,3
null,test,Diversifying selection,1.086,0.0,SRV+Double,3
null,test,Negative selection,0.057,60.723,SRV+Double,3
null,test,Negative selection,0.506,39.277,SRV+Double,3
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,4
alternative,reference,Negative selection,0.0,43.966,SRV+Double,4
alternative,reference,Negative selection,0.416,56.034,SRV+Double,4
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,4
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,4
alternative,test,Negative selection,0.0,43.966,SRV+Double,4
alternative,test,Negative selection,0.345,56.034,SRV+Double,4
alternative,test,Negative selection,0.0,43.966,SRV+Double,4
alternative,test,Negative selection,0.416,56.034,SRV+Double,4
null,reference,Diversifying selection,1.165,0.0,SRV+Double,4
null,reference,Negative selection,0.0,44.031,SRV+Double,4
null,reference,Negative selection,0.416,55.969,SRV+Double,4
null,test,Diversifying selection,1.165,0.0,SRV+Double,4
null,test,Negative selection,0.0,44.031,SRV+Double,4
null,test,Negative selection,0.416,55.969,SRV+Double,4
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,5
alternative,reference,Negative selection,0.0,43.985,SRV+Double,5
alternative,reference,Negative selection,0.416,56.015,SRV+Double,5
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,5
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,5
alternative,test,Negative selection,0.0,43.985,SRV+Double,5
alternative,test,Negative selection,0.345,56.015,SRV+Double,5
alternative,test,Negative selection,0.0,43.985,SRV+Double,5
alternative,test,Negative selection,0.416,56.015,SRV+Double,5
null,reference,Diversifying selection,1.154,0.0,SRV+Double,5
null,reference,Negative selection,0.0,44.041,SRV+Double,5
null,reference,Negative selection,0.416,55.959,SRV+Double,5
null,test,Diversifying selection,1.154,0.0,SRV+Double,5
null,test,Negative selection,0.0,44.041,SRV+Double,5
null,test,Negative selection,0.416,55.959,SRV+Double,5
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,6
alternative,reference,Negative selection,0.0,41.865,SRV+Double,6
alternative,reference,Negative selection,0.401,58.135,SRV+Double,6
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,6
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,6
alternative,test,Negative selection,0.0,41.865,SRV+Double,6
alternative,test,Negative selection,0.333,58.135,SRV+Double,6
alternative,test,Negative selection,0.0,41.865,SRV+Double,6
alternative,test,Negative selection,0.401,58.135,SRV+Double,6
null,reference,Diversifying selection,1.154,0.0,SRV+Double,6
null,reference,Negative selection,0.0,42.192,SRV+Double,6
null,reference,Negative selection,0.402,57.808,SRV+Double,6
null,test,Diversifying selection,1.154,0.0,SRV+Double,6
null,test,Negative selection,0.0,42.192,SRV+Double,6
null,test,Negative selection,0.402,57.808,SRV+Double,6
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double,7
alternative,reference,Negative selection,0.0,43.947,SRV+Double,7
alternative,reference,Negative selection,0.416,56.053,SRV+Double,7
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,7
