replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.2865,28.67,-4276.45,8633.29,40,-4277.02,8632.41,39.0,0.3243,0.0,Convergence/flat likelihood
2,SRV,0.3017,34.94,-4276.59,8633.58,40,-4277.13,8632.63,39.0,0.3243,0.0,Convergence/flat likelihood
3,SRV,0.2865,26.58,-4276.45,8633.29,40,-4277.02,8632.41,39.0,0.3243,0.0,Convergence/flat likelihood
4,SRV,0.2865,38.72,-4276.45,8633.29,40,-4277.02,8632.41,39.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
5,SRV,0.3016,29.07,-4276.6,8633.6,40,-4277.14,8632.65,39.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
6,SRV,0.2965,0.0,-4277.2,8634.79,40,-4277.74,8633.86,39.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.2865,31.27,-4276.45,8633.29,40,-4277.02,8632.41,39.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.1356,0.0,-4289.5,8659.39,40,-4290.61,8659.59,39.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.2865,29.01,-4276.45,8633.29,40,-4277.02,8632.41,39.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.3045,27.73,-4276.58,8633.56,40,-4277.11,8632.6,39.0,0.3243,0.0,Convergence/flat likelihood
1,SRV+Double,0.3349,33.73,-4276.55,8637.54,42,-4277.02,8636.45,41.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.3336,32.5,-4276.56,8637.56,42,-4277.03,8636.48,41.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.2865,26.58,-4276.45,8637.33,42,-4277.02,8636.45,41.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.2868,29.53,-4276.45,8637.33,42,-4277.02,8636.45,41.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.2865,34.03,-4276.45,8637.33,42,-4277.02,8636.45,41.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double,0.3278,27.57,-4276.55,8637.54,42,-4277.03,8636.48,41.0,0.3243,0.0,Convergence/flat likelihood
7,SRV+Double,0.3042,30.3,-4276.57,8637.57,42,-4277.1,8636.61,41.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.2865,29.0,-4276.45,8637.33,42,-4277.02,8636.45,41.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.2865,26.09,-4276.45,8637.34,42,-4277.02,8636.45,41.0,0.3243,0.0,Convergence/flat likelihood
10,SRV+Double,0.3516,29.02,-4276.58,8637.6,42,-4277.02,8636.45,41.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.3031,26.64,-4276.59,8641.65,44,-4277.12,8640.69,43.0,0.3243,0.0,Convergence/flat likelihood
2,SRV+Double+Triple,0.2865,25.9,-4276.45,8641.37,44,-4277.02,8640.49,43.0,0.3243,0.0,Convergence/flat likelihood
3,SRV+Double+Triple,0.287,34.69,-4276.46,8641.4,44,-4277.03,8640.52,43.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.2868,31.44,-4276.46,8641.41,44,-4277.03,8640.52,43.0,0.3243,0.0,Convergence/flat likelihood
5,SRV+Double+Triple,0.2865,25.98,-4276.45,8641.37,44,-4277.02,8640.49,43.0,0.3243,0.0,Convergence/flat likelihood
6,SRV+Double+Triple,0.2967,0.0,-4277.2,8642.88,44,-4277.75,8641.95,43.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.3042,34.83,-4276.58,8641.65,44,-4277.11,8640.68,43.0,0.3243,0.0,Convergence/flat likelihood
8,SRV+Double+Triple,0.2963,0.0,-4277.2,8642.87,44,-4277.74,8641.94,43.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,1.0,15.78,-4276.45,8643.4,45,-4276.45,8641.37,44.0,0.3243,0.0,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,,25.6,-4276.45,8641.37,44,,,,0.3243,0.0,Convergence/flat likelihood
