replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0914,3.06,-4276.32,8633.03,40,-4277.74,8633.86,39,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
2,SRV,0.0917,3.03,-4276.32,8633.03,40,-4277.74,8633.86,39,0.2964,29.0545,Collapsed rate class
3,SRV,0.159,0.0,-4276.02,8632.44,40,-4277.02,8632.41,39,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
4,SRV,0.1668,0.0,-4276.15,8632.7,40,-4277.11,8632.59,39,0.2964,29.0545,Convergence/flat likelihood
5,SRV,0.0904,3.24,-4276.31,8633.01,40,-4277.74,8633.86,39,0.2964,29.0543,Collapsed rate class
6,SRV,0.0916,3.04,-4276.32,8633.03,40,-4277.74,8633.86,39,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
7,SRV,0.0914,3.03,-4276.32,8633.03,40,-4277.74,8633.86,39,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.159,0.0,-4276.02,8632.44,40,-4277.02,8632.41,39,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
9,SRV,0.159,0.0,-4276.02,8632.44,40,-4277.02,8632.41,39,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
10,SRV,0.1654,0.0,-4276.16,8632.71,40,-4277.12,8632.62,39,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double,0.0915,3.04,-4276.32,8637.07,42,-4277.74,8637.9,41,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double,0.1591,0.0,-4276.02,8636.48,42,-4277.02,8636.45,41,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double,0.1645,0.0,-4276.15,8636.73,42,-4277.11,8636.64,41,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,0.0915,3.04,-4276.32,8637.07,42,-4277.74,8637.9,41,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.0911,3.08,-4276.32,8637.07,42,-4277.74,8637.9,41,0.2964,29.0545,Collapsed rate class
6,SRV+Double,0.0914,3.05,-4276.32,8637.07,42,-4277.74,8637.9,41,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double,0.1781,0.0,-4276.13,8636.69,42,-4277.03,8636.48,41,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.159,0.0,-4276.02,8636.48,42,-4277.02,8636.45,41,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double,0.0912,3.12,-4276.31,8637.06,42,-4277.74,8637.9,41,0.2964,29.0543,Collapsed rate class
10,SRV+Double,0.1592,0.0,-4276.03,8636.48,42,-4277.02,8636.45,41,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.1641,0.0,-4276.15,8640.78,44,-4277.12,8640.7,43,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.159,0.0,-4276.02,8640.52,44,-4277.02,8640.49,43,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
3,SRV+Double+Triple,0.0876,5.78,-4275.56,8639.59,44,-4277.02,8640.49,43,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.0876,5.7,-4275.56,8639.59,44,-4277.02,8640.49,43,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double+Triple,0.1602,0.0,-4276.13,8640.75,44,-4277.12,8640.7,43,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
6,SRV+Double+Triple,0.0917,3.03,-4276.32,8641.11,44,-4277.74,8641.94,43,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
7,SRV+Double+Triple,0.159,0.0,-4276.02,8640.52,44,-4277.02,8640.49,43,0.2964,29.0572,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double+Triple,1.0,0.0,-4275.4,8641.29,45,-4275.4,8639.27,44,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
9,SRV+Double+Triple,0.1819,0.0,-4276.13,8640.73,44,-4277.02,8640.49,43,0.2964,29.0545,Convergence/flat likelihood; Collapsed rate class
10,SRV+Double+Triple,0.0901,3.33,-4276.31,8641.09,44,-4277.74,8641.94,43,0.2964,29.0545,Collapsed rate class
