model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,10.109,SRV,1
null,2,0.943,78.729,SRV,1
null,3,2.311,11.161,SRV,1
null,1,0.0,10.075,SRV,2
null,2,0.94,78.6,SRV,2
null,3,2.305,11.325,SRV,2
null,1,0.0,10.116,SRV,3
null,2,0.943,78.788,SRV,3
null,3,2.316,11.096,SRV,3
null,1,0.0,10.041,SRV,4
null,2,0.937,78.113,SRV,4
null,3,2.262,11.846,SRV,4
null,1,0.0,10.064,SRV,5
null,2,0.938,78.249,SRV,5
null,3,2.273,11.687,SRV,5
null,1,0.0,10.145,SRV,6
null,2,0.945,79.06,SRV,6
null,3,2.34,10.795,SRV,6
null,1,0.0,10.117,SRV,7
null,2,0.943,78.798,SRV,7
null,3,2.317,11.085,SRV,7
null,1,0.0,10.105,SRV,8
null,2,0.942,78.563,SRV,8
null,3,2.295,11.332,SRV,8
null,1,0.0,10.141,SRV,9
null,2,0.945,79.02,SRV,9
null,3,2.337,10.839,SRV,9
null,1,0.0,10.141,SRV,10
null,2,0.945,79.07,SRV,10
null,3,2.342,10.789,SRV,10
