replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
2,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
3,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
4,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
5,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
6,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
7,SRV,0.0083,0.0,-4952.82,9984.02,39,-4952.83,9982.02,38,0.2589,0.0309,Convergence/flat likelihood; Collapsed rate class
8,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
9,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
10,SRV,0.0079,2.57,-4949.3,9976.98,39,-4952.83,9982.02,38,0.2589,0.0309,Collapsed rate class
1,SRV+Double,0.0079,2.59,-4949.31,9981.02,41,-4952.83,9986.06,40,0.2589,0.0309,Collapsed rate class
2,SRV+Double,0.0079,2.59,-4949.31,9981.02,41,-4952.83,9986.06,40,0.2589,0.0309,Collapsed rate class
3,SRV+Double,0.0079,2.59,-4949.3,9981.02,41,-4952.83,9986.06,40,0.2589,0.0309,Collapsed rate class
4,SRV+Double,0.0079,0.0,-4952.82,9988.06,41,-4952.83,9986.06,40,0.2589,0.0309,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.0079,2.57,-4949.3,9981.02,41,-4952.83,9986.06,40,0.2589,0.0309,Collapsed rate class
6,SRV+Double,0.0079,2.59,-4949.31,9981.02,41,-4952.83,9986.06,40,0.2589,0.0309,Collapsed rate class
7,SRV+Double,0.0079,2.6,-4949.31,9981.03,41,-4952.83,9986.06,40,0.2589,0.0309,Collapsed rate class
8,SRV+Double,0.0079,2.57,-4949.3,9981.02,41,-4952.83,9986.06,40,0.2589,0.0309,Collapsed rate class
9,SRV+Double,0.0079,2.59,-4949.3,9981.02,41,-4952.83,9986.06,40,0.2589,0.0309,Collapsed rate class
10,SRV+Double,0.0079,0.0,-4952.82,9988.06,41,-4952.83,9986.06,40,0.2589,0.0309,Convergence/flat likelihood; Collapsed rate class
1,SRV+Double+Triple,0.0079,2.57,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
2,SRV+Double+Triple,0.0079,2.57,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
3,SRV+Double+Triple,0.0079,0.0,-4952.82,9992.1,43,-4952.83,9990.1,42,0.2589,0.0309,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double+Triple,0.0079,2.57,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
5,SRV+Double+Triple,0.0079,2.57,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
6,SRV+Double+Triple,0.0079,2.57,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
7,SRV+Double+Triple,0.0079,2.57,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
8,SRV+Double+Triple,0.0079,2.57,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
9,SRV+Double+Triple,0.0079,2.58,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
10,SRV+Double+Triple,0.0079,2.57,-4949.3,9985.06,43,-4952.83,9990.1,42,0.2589,0.0309,Collapsed rate class
