model,class_id,syn_rate,proportion_percent,run_type,replicate
null,1,0.0,0.0,SRV,1
null,2,0.289,81.355,SRV,1
null,3,4.104,18.645,SRV,1
null,1,0.541,72.604,SRV,2
null,2,0.768,20.584,SRV,2
null,3,6.59,6.812,SRV,2
null,1,0.001,0.0,SRV,3
null,2,0.255,79.665,SRV,3
null,3,3.92,20.335,SRV,3
null,1,0.036,0.0,SRV,4
null,2,0.588,93.092,SRV,4
null,3,6.552,6.908,SRV,4
null,1,0.001,0.0,SRV,5
null,2,0.588,93.107,SRV,5
null,3,6.56,6.893,SRV,5
null,1,0.003,0.0,SRV,6
null,2,0.172,75.521,SRV,6
null,3,3.554,24.479,SRV,6
null,1,0.19,0.0,SRV,7
null,2,0.588,93.105,SRV,7
null,3,6.56,6.895,SRV,7
null,1,0.183,0.0,SRV,8
null,2,0.588,93.113,SRV,8
null,3,6.565,6.887,SRV,8
null,1,0.291,12.801,SRV,9
null,2,0.638,80.309,SRV,9
null,3,6.533,6.89,SRV,9
null,1,0.004,0.0,SRV,10
null,2,0.19,76.43,SRV,10
null,3,3.626,23.57,SRV,10
