foreground_id	foreground_kind	foreground_label	foreground_species_status	foreground_descendants	foreground_ids	variant	codon_freq	model	lnL	np	AIC	foreground_dN	foreground_dS	foreground_omega	BEB_sites_ge_0.95	BEB_sites_ge_0.99	foreground_min_informative_codons	status	job_dir	background_omega	foreground_omega_vector	omega_shift_from_background	branch_shift_LRT	branch_shift_p	foreground_vs_neutral_LRT	foreground_vs_neutral_p	branch_site_LRT	branch_site_p_chi1	branch_site_p_mixture	branch_site_q	branch_site_q_mixture
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim1_occ60	2	branch_one_ratio	-7068.100208	18.0	14172.200416				0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim1_occ60	2	branch_two_ratio	-7060.681556	19.0	14159.363112	0.098638	0.135402	0.7284825925761806	0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim1_occ60	2	branch_foreground_neutral	-7062.045141	18.0	14160.090282	0.108016	0.108016	1.0	0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim1_occ60	2	branch_site_alt	-6967.791505	21.0	13977.58301				6	4	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim1_occ60	2	branch_site_null	-6984.931933	20.0	14009.863866				0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim1_occ60	2	COMPARISONS				0.098638	0.135402	0.7284825925761806	6	4	557	ok		0.34294	0.72849	0.3855425925761806	14.837304000000586	0.00011719429945265064	2.7271700000001147	0.09865395682334832	34.2808559999994	4.770514406411354e-09	2.385257203205677e-09	3.004488737591441e-08	1.5022443687957204e-08
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim2_occ70	2	branch_one_ratio	-4789.011658	18.0	9614.023316				0	0	399	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim2_occ70	2	branch_two_ratio	-4785.204906	19.0	9608.409812	0.082529	0.137715	0.5992738626874342	0	0	399	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim2_occ70	2	branch_foreground_neutral	-4787.585225	18.0	9611.17045	0.096117	0.096117	1.0	0	0	399	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim2_occ70	2	branch_site_alt	-4725.092163	21.0	9492.184326				5	3	399	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim2_occ70	2	branch_site_null	-4739.037916	20.0	9518.075832				0	0	399	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_trim2_occ70	2	COMPARISONS				0.082529	0.137715	0.5992738626874342	5	3	399	ok		0.30985	0.59927	0.2894238626874342	7.61350400000083	0.005793280024248459	4.760637999999744	0.029117753082506026	27.891505999999936	1.283118081819764e-07	6.41559040909882e-08	3.266118753723036e-07	1.633059376861518e-07
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	1	branch_one_ratio	-11608.740369	18.0	23253.480738				0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	1	branch_two_ratio	-11596.951298	19.0	23231.902596	0.103852	0.143496	0.7237274906617606	0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	1	branch_foreground_neutral	-11599.374919	18.0	23234.749838	0.113732	0.113732	1.0	0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	1	branch_site_alt	-11405.369689	21.0	22852.739378				12	4	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	1	branch_site_null	-11419.030162	20.0	22878.060324				0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F1/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	1	COMPARISONS				0.103852	0.143496	0.7237274906617606	12	4	884	ok		0.34962	0.72373	0.3741074906617606	23.57814199999848	1.199422867529018e-06	4.847241999999824	0.027690373829630074	27.32094599999982	1.723344517397711e-07	8.616722586988555e-08	2.7573512278363374e-07	1.3786756139181687e-07
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	2	branch_one_ratio	-11610.941679	18.0	23257.883358				0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	2	branch_two_ratio	-11599.256298	19.0	23236.512596	0.106489	0.150588	0.7071546205540946	0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	2	branch_foreground_neutral	-11602.008917	18.0	23240.017834	0.117275	0.117275	1.0	0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	2	branch_site_alt	-11404.599673	21.0	22851.199346				12	4	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	2	branch_site_null	-11418.201695	20.0	22876.40339				0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_mask50	2	COMPARISONS				0.106489	0.150588	0.7071546205540946	12	4	884	ok		0.34165	0.70716	0.3655046205540946	23.37076199999865	1.335937401855813e-06	5.505237999997917	0.01895959984096583	27.204043999998248	1.830753411219722e-07	9.15376705609861e-08	2.8478386396751234e-07	1.4239193198375617e-07
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_strict_complete	2	branch_one_ratio	-4293.203016	18.0	8622.406032				0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_strict_complete	2	branch_two_ratio	-4290.346609	19.0	8618.693218	0.093723	0.111771	0.8385269882169794	0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_strict_complete	2	branch_foreground_neutral	-4290.561576	18.0	8617.123152	0.098335	0.098335	1.0	0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_strict_complete	2	branch_site_alt	-4191.281085	21.0	8424.56217				1	1	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_strict_complete	2	branch_site_null	-4192.140869	20.0	8424.281738				0	0	316	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_strict_complete/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	baseline_strict_complete	2	COMPARISONS				0.093723	0.111771	0.8385269882169794	1	1	316	ok		0.43806	0.83853	0.40046698821697935	5.712814000000435	0.01684152182132732	0.42993399999977555	0.5120213352106381	1.7195680000004359	0.18974866233938015	0.09487433116969007	0.5312962545502644	0.2656481272751322
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_trim1_occ60	2	branch_one_ratio	-7068.100208	18.0	14172.200416				0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_trim1_occ60	2	branch_two_ratio	-7060.681556	19.0	14159.363112	0.098638	0.135402	0.7284825925761806	0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_trim1_occ60	2	branch_foreground_neutral	-7062.045141	18.0	14160.090282	0.108016	0.108016	1.0	0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_trim1_occ60	2	branch_site_alt	-6967.791505	21.0	13977.58301				6	4	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_trim1_occ60	2	branch_site_null	-6984.931933	20.0	14009.863866				0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_trim1_occ60	2	COMPARISONS				0.098638	0.135402	0.7284825925761806	6	4	557	ok		0.34294	0.72849	0.3855425925761806	14.837304000000586	0.00011719429945265064	2.7271700000001147	0.09865395682334832	34.2808559999994	4.770514406411354e-09	2.385257203205677e-09	3.004491825286031e-08	1.5022459126430154e-08
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_mask50	2	branch_one_ratio	-11610.941679	18.0	23257.883358				0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_mask50	2	branch_two_ratio	-11599.256298	19.0	23236.512596	0.106489	0.150588	0.7071546205540946	0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_mask50	2	branch_foreground_neutral	-11602.008917	18.0	23240.017834	0.117275	0.117275	1.0	0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_mask50	2	branch_site_alt	-11404.599673	21.0	22851.199346				12	4	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_mask50	2	branch_site_null	-11418.201695	20.0	22876.40339				0	0	884	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/refined_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	refined_mask50	2	COMPARISONS				0.106489	0.150588	0.7071546205540946	12	4	884	ok		0.34165	0.70716	0.3655046205540946	23.37076199999865	1.335937401855813e-06	5.505237999997917	0.01895959984096583	27.204043999998248	1.830753411219722e-07	9.15376705609861e-08	2.8478386396751234e-07	1.4239193198375617e-07
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_trim1_occ60	2	branch_one_ratio	-7317.091389	18.0	14670.182778				0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_trim1_occ60	2	branch_two_ratio	-7309.662337	19.0	14657.324674	0.090981	0.109296	0.832427536231884	0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_trim1_occ60	2	branch_foreground_neutral	-7310.061161	18.0	14656.122322	0.095633	0.095633	1.0	0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_trim1_occ60	2	branch_site_alt	-7198.984833	21.0	14439.969666				5	2	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_trim1_occ60	2	branch_site_null	-7211.186469	20.0	14462.372938				0	0	557	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_trim1_occ60/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_trim1_occ60	2	COMPARISONS				0.090981	0.109296	0.832427536231884	5	2	557	ok		0.3757	0.83242	0.45672753623188406	14.858104000000822	0.00011590898899906616	0.7976479999997537	0.3717975104839282	24.40327199999956	7.813587294576294e-07	3.906793647288147e-07	7.772416916594136e-06	3.886208458297068e-06
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_mask50	2	branch_one_ratio	-11876.98477	18.0	23789.96954				0	0	885	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_one_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_mask50	2	branch_two_ratio	-11864.59299	19.0	23767.18598	0.112641	0.150268	0.7496007133920728	0	0	885	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_two_ratio												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_mask50	2	branch_foreground_neutral	-11866.503695	18.0	23769.00739	0.121931	0.121931	1.0	0	0	885	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_foreground_neutral												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_mask50	2	branch_site_alt	-11691.509284	21.0	23425.018568				11	4	885	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_alt												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_mask50	2	branch_site_null	-11709.957627	20.0	23459.915254				0	0	885	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/altcost_mask50/F2/foregrounds/terminal_Addax_nasomaculatus/branch_site_null												
terminal_Addax_nasomaculatus	terminal	Addax nasomaculatus	DISRUPTED_LIKELY	Addax nasomaculatus	Addax_nasomaculatus	altcost_mask50	2	COMPARISONS				0.112641	0.150268	0.7496007133920728	11	4	885	ok		0.35536	0.7496	0.3942407133920728	24.783559999999852	6.414221373345742e-07	3.821410000000469	0.05060163892698477	36.896686000000045	1.2455748560276279e-09	6.227874280138139e-10	2.051535056986681e-09	1.0257675284933406e-09
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim1_occ60	2	branch_one_ratio	-7048.078463	18.0	14132.156926				0	0	552	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Alces_alces/branch_one_ratio												
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim1_occ60	2	branch_two_ratio	-7041.536685	19.0	14121.07337	0.09619	0.136421	0.7050967226453406	0	0	552	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Alces_alces/branch_two_ratio												
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim1_occ60	2	branch_foreground_neutral	-7043.156275	18.0	14122.31255	0.106388	0.106388	1.0	0	0	552	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Alces_alces/branch_foreground_neutral												
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim1_occ60	2	branch_site_alt	-6957.224136	21.0	13956.448272				5	3	552	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Alces_alces/branch_site_alt												
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim1_occ60	2	branch_site_null	-6967.28251	20.0	13974.56502				0	0	552	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim1_occ60/F2/foregrounds/terminal_Alces_alces/branch_site_null												
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim1_occ60	2	COMPARISONS				0.09619	0.136421	0.7050967226453406	5	3	552	ok		0.34471	0.7051	0.3603867226453406	13.08355599999959	0.00029789938944457036	3.239180000000488	0.07189661405967983	20.11674800000037	7.285589716976786e-06	3.642794858488393e-06	1.01998256037675e-05	5.09991280188375e-06
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim2_occ70	2	branch_one_ratio	-4799.3182	18.0	9634.6364				0	0	393	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Alces_alces/branch_one_ratio												
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim2_occ70	2	branch_two_ratio	-4794.45442	19.0	9626.90884	0.090701	0.138941	0.6528022685888255	0	0	393	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Alces_alces/branch_two_ratio												
terminal_Alces_alces	terminal	Alces alces	DISRUPTED_HIGH	Alces alces	Alces_alces	baseline_trim2_occ70	2	branch_foreground_neutral	-4796.093047	18.0	9628.186094	0.102498	0.102498	1.0	0	0	393	codeml_failed	/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/codon_evolution/paml/baseline_trim2_occ70/F2/foregrounds/terminal_Alces_alces/branch_foreground_neutral												
