taxon	delta_Iss
Chrysochloris_asiatica	-0.0033718315743463956
Elephas_maximus	0.009936371710987962
Loxodonta_africana	0.009745548830694256
Orycteropus_afer	0.00041637597028459927
Elephantulus_edwardii	-0.007397608584092441
Choloepus_didactylus	-0.002732721414646644
Dasypus_novemcinctus	-0.0019368363936951016
Echinops_telfairi	-0.009286461644933325
