replicate,run_type,p_value,K_alt,logL_alt,AICc_alt,params_alt,logL_null,AICc_null,params_null,global_dNdS_reference,global_dNdS_test,warnings
1,SRV,0.7407,0.75,-5707.56,11483.54,34,-5707.61,11481.63,33,0.2196,0.2675,Convergence/flat likelihood
2,SRV,0.7435,0.78,-5707.57,11483.57,34,-5707.62,11481.65,33,0.2196,0.2675,Convergence/flat likelihood
3,SRV,0.7429,0.77,-5707.56,11483.55,34,-5707.62,11481.64,33,0.2196,0.2675,Convergence/flat likelihood
4,SRV,0.5965,0.76,-5705.94,11480.32,34,-5706.08,11478.57,33,0.2196,0.2675,Convergence/flat likelihood
5,SRV,0.5945,0.71,-5705.84,11480.12,34,-5705.99,11478.38,33,0.2196,0.2675,Convergence/flat likelihood
6,SRV,0.7424,0.75,-5707.55,11483.54,34,-5707.61,11481.62,33,0.2196,0.2675,Convergence/flat likelihood
7,SRV,0.7413,0.77,-5707.56,11483.56,34,-5707.62,11481.64,33,0.2196,0.2675,Convergence/flat likelihood
8,SRV,1.0,0.77,-5706.29,11481.02,34,-5706.11,11478.63,33,0.2196,0.2675,Convergence/flat likelihood
9,SRV,0.598,0.72,-5705.86,11480.16,34,-5706.0,11478.41,33,0.2196,0.2675,Convergence/flat likelihood
10,SRV,0.5809,0.7,-5705.83,11480.08,34,-5705.98,11478.36,33,0.2196,0.2675,Convergence/flat likelihood
1,SRV+Double,0.6953,0.78,-5706.97,11486.42,36,-5707.05,11484.55,35,0.2196,0.2675,Convergence/flat likelihood
2,SRV+Double,0.6357,0.78,-5706.17,11484.81,36,-5706.28,11483.01,35,0.2196,0.2675,Convergence/flat likelihood
3,SRV+Double,0.638,0.79,-5706.17,11484.82,36,-5706.28,11483.01,35,0.2196,0.2675,Convergence/flat likelihood; Collapsed rate class
4,SRV+Double,1.0,0.79,-5706.17,11484.81,36,-5706.06,11482.58,35,0.2196,0.2675,Convergence/flat likelihood; Collapsed rate class
5,SRV+Double,0.6986,0.79,-5706.97,11486.42,36,-5707.05,11484.55,35,0.2196,0.2675,Convergence/flat likelihood
6,SRV+Double,0.6929,0.79,-5706.98,11486.43,36,-5707.05,11484.56,35,0.2196,0.2675,Convergence/flat likelihood
7,SRV+Double,0.5971,0.76,-5705.93,11484.34,36,-5706.07,11482.59,35,0.2196,0.2675,Convergence/flat likelihood; Collapsed rate class
8,SRV+Double,0.6953,0.79,-5706.97,11486.42,36,-5707.05,11484.55,35,0.2196,0.2675,Convergence/flat likelihood
9,SRV+Double,0.6937,0.79,-5706.98,11486.44,36,-5707.05,11484.56,35,0.2196,0.2675,Convergence/flat likelihood
10,SRV+Double,0.6998,0.78,-5706.97,11486.42,36,-5707.04,11484.54,35,0.2195,0.2671,Convergence/flat likelihood
1,SRV+Double+Triple,0.6901,0.8,-5706.81,11490.16,38,-5706.89,11488.29,37,0.2196,0.2675,Convergence/flat likelihood; Collapsed rate class
2,SRV+Double+Triple,0.6993,0.77,-5706.82,11490.17,38,-5706.89,11488.29,37,0.2196,0.2675,Convergence/flat likelihood
3,SRV+Double+Triple,0.701,0.78,-5706.82,11490.18,38,-5706.9,11488.3,37,0.2196,0.2675,Convergence/flat likelihood
4,SRV+Double+Triple,0.6994,0.78,-5706.82,11490.18,38,-5706.89,11488.3,37,0.2196,0.2675,Convergence/flat likelihood
5,SRV+Double+Triple,0.701,0.78,-5706.82,11490.18,38,-5706.9,11488.3,37,0.2196,0.2675,Convergence/flat likelihood
6,SRV+Double+Triple,0.6232,0.71,-5706.05,11488.63,38,-5706.17,11486.85,37,0.2196,0.2675,Convergence/flat likelihood
7,SRV+Double+Triple,1.0,0.72,-5706.05,11488.64,38,-5705.98,11486.46,37,0.2196,0.2675,Convergence/flat likelihood
8,SRV+Double+Triple,0.7027,0.78,-5706.82,11490.18,38,-5706.9,11488.3,37,0.2196,0.2675,Convergence/flat likelihood
9,SRV+Double+Triple,0.7009,0.78,-5706.82,11490.18,38,-5706.9,11488.3,37,0.2196,0.2675,Convergence/flat likelihood
10,SRV+Double+Triple,0.6268,0.72,-5706.05,11488.64,38,-5706.17,11486.84,37,0.2196,0.2675,Convergence/flat likelihood
